word	types	reference
christliche		[]
predigt		[]
welche		[]
bey		[]
der		[]
sogenannten		[]
einweyhung		[]
der		[]
neuen		[]
orgel		[]
in		[]
der		[]
evangelischen		[]
hauptkirch		[]
zu		[]
straßburg		[]
sonntags		[]
den		[]
16		[]
novembris		[]
1749		[]
gehalten		[]
worden		[]
von		[]
johann		[]
leonhard		[]
fröreißen		[]
der		[]
heiligen		[]
schrifft		[]
d		[]
und		[]
pastore		[]
primario		[]
des		[]
collegiat-stiffts		[]
zu		[]
st		[]
thomä		[]
canonico		[]
eines		[]
ehrwürdigen		[]
kirchenconvents		[]
praeside		[]
und		[]
pastore		[]
primario		[]
straßburg		[]
gedruckt		[]
bey		[]
melchior		[]
pauschinger		[]
dem		[]
freyhochwohlgebohrnen		[]
herrn		[]
herrn		[]
frantz		[]
carl		[]
bock		[]
von		[]
bläsheim		[]
der		[]
stadt		[]
straßburg		[]
hochgebietenden		[]
städtmeister		[]
und		[]
dreyzehner		[]
der		[]
universität		[]
cancellario		[]
eminentissimo		[]
und		[]
des		[]
löblichen		[]
stiffts		[]
zum		[]
frauenhauß		[]
pflegern		[]
denen		[]
hochedelgebohrnen		[]
gestreng		[]
vest		[]
fromm		[]
fürsichtig		[]
hochweiß		[]
und		[]
hochgelehrten		[]
herren		[]
herrn		[]
johann		[]
friderich		[]
hammerer		[]
der		[]
stadt		[]
straßburg		[]
hochverdienten		[]
alten		[]
ammeister		[]
und		[]
dreyzehner		[]
der		[]
universität		[]
scholarchae		[]
und		[]
der		[]
evangelischen		[]
hauptkirch		[]
oberpfleger		[]
herrn		[]
johann		[]
heinrich		[]
faber		[]
der		[]
stadt		[]
straßburg		[]
hochverdienten		[]
alten		[]
ammeister		[]
und		[]
dreyzehner		[]
der		[]
universität		[]
scholarchae		[]
und		[]
des		[]
löblichen		[]
stiffts		[]
zum		[]
frauenhauß		[]
pfleger		[]
herrn		[]
friderich		[]
kornmann		[]
des		[]
geheimen		[]
beständigen		[]
regiments		[]
derer		[]
herren		[]
dreyzehen		[]
hochansehnlichen		[]
beysitzer		[]
und		[]
des		[]
löblichen		[]
stiffts		[]
zum		[]
frauenhauß		[]
pfleger		[]
wie		[]
auch		[]
denen		[]
sine		[]
titulis		[]
herren		[]
herrn		[]
johann		[]
philipp		[]
richshoffer		[]
eines		[]
ehrwürdigen		[]
grossen		[]
raths		[]
alten		[]
hochansehnlichen		[]
besitzer		[]
und		[]
vornehmen		[]
handelsmann		[]
herrn		[]
johann		[]
friderich		[]
bemberg		[]
vornehmen		[]
handelsmann		[]
der		[]
evangelischen		[]
hauptkirche		[]
pflegeren		[]
ingleichem		[]
der		[]
gantzen		[]
hochansehnlichen		[]
gemeinde		[]
welche		[]
sich		[]
in		[]
der		[]
evangelischen		[]
hauptkirch		[]
zu		[]
den		[]
predigern		[]
genannt		[]
versammlet		[]
übergibt		[]
diese		[]
predigt		[]
mit		[]
hertzlicher		[]
anwünschung		[]
alles		[]
ersinnlichen		[]
wohlseyns		[]
johann		[]
leonhard		[]
fröreißen		[]
d		[]
lobet	 bibel	['Ps_150']
den	 bibel	['Ps_150']
herrn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seinem	 bibel	['Ps_150']
heiligthum	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
der	 bibel	['Ps_150']
veste	 bibel	['Ps_150']
seiner	 bibel	['Ps_150']
macht	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seinen	 bibel	['Ps_150']
thaten	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seiner	 bibel	['Ps_150']
grossen	 bibel	['Ps_150']
herrlichkeit	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
posaunen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
psalter	 bibel	['Ps_150']
und	 bibel	['Ps_150']
harpffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
paucken	 bibel	['Ps_150']
und	 bibel	['Ps_150']
reihen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
saiten	 bibel	['Ps_150']
und	 bibel	['Ps_150']
pfeiffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
hellen	 bibel	['Ps_150']
cymbeln	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
ihn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
wohlklingenden	 bibel	['Ps_150']
cymbeln	 bibel	['Ps_150']
alles	 bibel	['Ps_150']
was	 bibel	['Ps_150']
othem	 bibel	['Ps_150']
hat	 bibel	['Ps_150']
lobe	 bibel	['Ps_150']
den	 bibel	['Ps_150']
herrn	 bibel	['Ps_150']
halleluja	 bibel	['Ps_150']
musica		[]
est		[]
praeludium		[]
vitae		[]
aeternae		[]
die	 quelle	['E080742']
music	 quelle	['E080742']
ist	 quelle	['E080742']
ein	 quelle	['E080742']
vorschmack	 quelle	['E080742']
des	 quelle	['E080742']
ewigen	 quelle	['E080742']
lebens	 quelle	['E080742']
dieses		[]
ist		[]
ein		[]
ausspruch		[]
in		[]
welchem		[]
ein		[]
sehr		[]
geneigtes		[]
zu		[]
grosser		[]
ehre		[]
gereichendes		[]
und		[]
zugleich		[]
wahres		[]
urtheil		[]
von		[]
der		[]
music		[]
gefället		[]
wird		[]
zwar		[]
fehlet		[]
es		[]
an		[]
leuten		[]
nicht		[]
die		[]
von		[]
der		[]
music		[]
gar		[]
nichts		[]
oder		[]
nicht		[]
viel		[]
halten		[]
es		[]
gibt		[]
leute		[]
die		[]
von		[]
natur		[]
nur		[]
zu		[]
dem		[]
geneigt		[]
sind		[]
was		[]
traurig		[]
ist		[]
gleichwie		[]
es		[]
misanthropes		[]
das		[]
ist		[]
menschenhasser		[]
gibt		[]
so		[]
gibt		[]
es		[]
auch		[]
leute		[]
die		[]
die		[]
music		[]
hassen		[]
weil		[]
sie		[]
dadurch		[]
in		[]
der		[]
ihnen		[]
so		[]
angenehmen		[]
traurigkeit		[]
gestöhret		[]
werden		[]
ferner		[]
