word	types	reference
οργανολογισμος		[]
das		[]
ist		[]
christliche		[]
und		[]
einfältige		[]
doch		[]
in		[]
gottes		[]
wort		[]
gegründete		[]
orgelpredigt		[]
darinne		[]
das		[]
wort		[]
gottes		[]
mit		[]
der		[]
leübenitzer		[]
und		[]
einer		[]
iedweden		[]
orgel		[]
in		[]
denen		[]
kirchen		[]
und		[]
gotteshäusern		[]
verglichen		[]
wird		[]
gott		[]
zu		[]
ehren		[]
am		[]
iii		[]
sontage		[]
nach		[]
trinitatis		[]
dieses		[]
lauffenden		[]
1651		[]
jahres		[]
als		[]
in		[]
der		[]
kirche		[]
zu		[]
leübenitz		[]
die		[]
renovirte		[]
orgel		[]
daselbst		[]
sambt		[]
dem		[]
neuerbaueten		[]
rückpositiv		[]
eingeweyhet		[]
wurde		[]
aus		[]
dem		[]
gewöhnlichen		[]
sontagsevangelio		[]
in		[]
ziemlicher		[]
versamlung		[]
der		[]
eingepfarreten		[]
auch		[]
anderer		[]
vornehmer		[]
personen		[]
gehalten		[]
und		[]
auff		[]
begehren		[]
zum		[]
gedächtnüs		[]
in		[]
druck		[]
gegeben		[]
von		[]
georgio		[]
gerlachen		[]
dresd		[]
pfarrern		[]
daselbst		[]
dreßden		[]
gedruckt		[]
bey		[]
christian		[]
und		[]
melchior		[]
bergen		[]
gebrüdern		[]
churfürstl		[]
sächß		[]
hofebuchdruckern		[]
denen		[]
wohlehrenvesten		[]
hochachtbarn		[]
wohlgelahrten		[]
und		[]
hochweisen		[]
herren		[]
bürgermeistern		[]
und		[]
rathe		[]
der		[]
churfürstl		[]
sächß		[]
residentzund		[]
hauptvestungsstadt		[]
dreßden		[]
jnsonderheit		[]
denen		[]
wohlehrenvesten		[]
hochachtbarn		[]
wohlgelahrten		[]
und		[]
hochweisen		[]
herrn		[]
michaeli		[]
leistern		[]
churfürstl		[]
sächß		[]
wohlbestalten		[]
ambtschössern		[]
zu		[]
dreßden		[]
herrn		[]
eliae		[]
jentschen		[]
wohlverordneten		[]
bürgermeistern		[]
daselbst		[]
herrn		[]
christiano		[]
schumanne		[]
des		[]
leübnitzer		[]
wie		[]
auch		[]
des		[]
religionambts		[]
treufleissigen		[]
gerichtsverwalter		[]
und		[]
raths		[]
cämmerer		[]
herrn		[]
georgio		[]
marchen		[]
churfürstl		[]
sächß		[]
hofapotheckern		[]
und		[]
rathsverwandten		[]
herrn		[]
salomon		[]
voigten		[]
vornehmen		[]
rathsverwandten		[]
herrn		[]
michaeli		[]
müllern		[]
herrn		[]
carolo		[]
friedrich		[]
heymanne		[]
wohlverordneten		[]
stadtrichtern		[]
etc		[]
herrn		[]
johann		[]
hildemeyern		[]
herrn		[]
matthaeo		[]
schlintzgen		[]
vornehmen		[]
rathsverwandten		[]
herrn		[]
tobiae		[]
springern		[]
wohlverordneten		[]
stadtschreibern		[]
meinen		[]
allerseits		[]
großgünstigen		[]
herren		[]
theils		[]
respective		[]
hochgeehrten		[]
gevattern		[]
und		[]
mächtigen		[]
patronen		[]
gnade		[]
und		[]
friede		[]
von		[]
gott		[]
dem		[]
vater		[]
und		[]
dem		[]
herrn		[]
christo		[]
jesv		[]
neben		[]
unterthäniger		[]
anerbietung		[]
meines		[]
inbrünstigen		[]
gebeths		[]
und		[]
geringer		[]
doch		[]
schuldiger		[]
und		[]
williger		[]
dienste		[]
zuvor		[]
wohl		[]
ehrenveste		[]
hochachtbare		[]
wohlgelahrte		[]
und		[]
hochweise		[]
jnsonders		[]
großgünstige		[]
herren		[]
und		[]
hochgeehrte		[]
patroni		[]
das		[]
wort		[]
unsers		[]
lieben		[]
herrn		[]
und		[]
gottes		[]
so		[]
er		[]
uns		[]
als		[]
ein		[]
mittel		[]
zur		[]
seelen		[]
seeligkeit		[]
geordnet		[]
wird		[]
in		[]
göttlicher		[]
schrifft		[]
unterschiedlichen		[]
dingen		[]
verglichen		[]
als		[]
damit		[]
ich		[]
nur		[]
etzlicher		[]
weniger		[]
gedencke		[]
einem	 bibel	['Jer_23-29']
feuer	 bibel	['Jer_23-29']
und	 bibel	['Jer_23-29']
hammer	 bibel	['Jer_23-29']
der	 bibel	['Jer_23-29']
felsen	 bibel	['Jer_23-29']
zerschmeist	 bibel	['Jer_23-29']
jer		[]
23		[]
v		[]
29		[]
damit		[]
auch		[]
christus		[]
jesus		[]
