word	types	reference
rede		[]
und		[]
predigt		[]
bey		[]
einweihung		[]
der		[]
neuen		[]
orgel		[]
in		[]
der		[]
deutschen		[]
kirche		[]
zu		[]
stockholm		[]
in		[]
höchster		[]
gegenwart		[]
seiner		[]
majestät		[]
des		[]
königs		[]
von		[]
schweden		[]
mit		[]
einer		[]
kurzen		[]
beschreibung		[]
der		[]
feierlichkeit		[]
selbst		[]
von		[]
d		[]
christoph		[]
wilhelm		[]
lüdeke		[]
auf		[]
höhere		[]
veranlassung		[]
stockholm		[]
gedruckt		[]
bey		[]
anders		[]
jacob		[]
nordström		[]
1781		[]
stockholms		[]
consistorium		[]
d		[]
21		[]
julii		[]
1781		[]
ad		[]
mandatum		[]
n		[]
insulin		[]
stockholmensis		[]
consistorii		[]
notarius		[]
dem		[]
itzigen		[]
zeitalter		[]
zum		[]
andenken		[]
und		[]
dem		[]
zukünftigen		[]
zur		[]
erinnerung		[]
die		[]
besondern		[]
umstände		[]
welche		[]
die		[]
angezeigte		[]
feierlichkeit		[]
und		[]
den		[]
dabey		[]
verrichteten		[]
gottesdienst		[]
auszeichnen		[]
verdienen		[]
einen		[]
kleinen		[]
vorbericht		[]
die		[]
bisherige		[]
orgel		[]
in		[]
der		[]
deutschen		[]
kirche		[]
war		[]
durch		[]
alter		[]
in		[]
ihren		[]
meisten		[]
theilen		[]
ziemlich		[]
schwach		[]
und		[]
schadhaft		[]
geworden		[]
es		[]
faßte		[]
also		[]
das		[]
in		[]
der		[]
rede		[]
namhaft		[]
gemachte		[]
deutsche		[]
kirchenglied		[]
ein		[]
hamburger		[]
von		[]
geburt		[]
den		[]
entschluß		[]
von		[]
dem		[]
nach		[]
seinem		[]
tode		[]
zurückbleibenden		[]
losen		[]
vermögen		[]
den		[]
sechszehnten		[]
theil		[]
der		[]
nach		[]
itzigem		[]
curse		[]
etwa		[]
580		[]
holländische		[]
dukaten		[]
betragen		[]
möchte		[]
zu		[]
einer		[]
neuen		[]
orgel		[]
zu		[]
vermachen		[]
er		[]
starb		[]
im		[]
jahre		[]
1773		[]
vier		[]
jahre		[]
darauf		[]
ward		[]
vor		[]
johannis		[]
die		[]
alte		[]
orgel		[]
abgenommen		[]
für		[]
die		[]
neue		[]
sammelte		[]
man		[]
in		[]
der		[]
kirche		[]
ein		[]
paar		[]
collecten		[]
und		[]
bey		[]
mehrern		[]
gemeindegliedern		[]
privatzuschüsse		[]
jnzwischen		[]
ward		[]
die		[]
neue		[]
nach		[]
einem		[]
von		[]
dem		[]
königlichen		[]
oberjntendentenamte		[]
gebilligten		[]
risse		[]
durch		[]
den		[]
orgelbauer		[]
olof		[]
schwan		[]
angefangen		[]
und		[]
nachdem		[]
er		[]
zuvor		[]
die		[]
orgeln		[]
in		[]
der		[]
pfarrkirche		[]
zu		[]
norköping		[]
und		[]
der		[]
stockholmschen		[]
marienkirche		[]
mit		[]
ruhme		[]
zu		[]
stande		[]
gebracht		[]
auch		[]
die		[]
in		[]
der		[]
deutschen		[]
kirche		[]
vollendet		[]
der		[]
platz		[]
für		[]
sie		[]
ist		[]
wohl		[]
nicht		[]
eben		[]
der		[]
bequemste		[]
das		[]
sinnreiche		[]
nachdenken		[]
aber		[]
zeiget		[]
sich		[]
desto		[]
deutlicher		[]
in		[]
der		[]
geschmackvollen		[]
anlegung		[]
derselben		[]
sie		[]
hat		[]
in		[]
dem		[]
pedale		[]
11		[]
in		[]
dem		[]
manuale		[]
13		[]
und		[]
in		[]
dem		[]
oberwerke		[]
9		[]
vollstimmige		[]
register		[]
und		[]
konnte		[]
deßwegen		[]
nur		[]
in		[]
dem		[]
principale		[]
der		[]
beiden		[]
ersten		[]
acht		[]
des		[]
letzten		[]
aber		[]
vier		[]
in		[]
der		[]
quintadena		[]
des		[]
manuals		[]
sechszehen		[]
des		[]
oberwerkes		[]
aber		[]
8		[]
fuß		[]
hoch		[]
seyn		[]
kurz		[]
vor		[]
pfingsten		[]
ließ		[]
die		[]
gemeine		[]
hiervon		[]
seiner		[]
königlichen		[]
majestät		[]
durch		[]
ihren		[]
kirchenprotector		[]
seine		[]
excellenz		[]
den		[]
herrn		[]
grafen		[]
c		[]
rudenschöld		[]
des		[]
königs		[]
und		[]
des		[]
schwedischen		[]
reiches		[]
rath		[]
der		[]
upsaler		[]
academie		[]
kanzler		[]
imgleichen		[]
ritter		[]
und		[]
commendeur		[]
der		[]
königlichen		[]
orden		[]
schuldige		[]
nachricht		[]
geben		[]
und		[]
dabey		[]
allerunterthänigst		[]
anfragen		[]
ob		[]
höchstsolche		[]
geruhen		[]
möchten		[]
einen		[]
sonntag		[]
zu		[]
derselben		[]
einweihung		[]
anzusetzen		[]
und		[]
das		[]
glück		[]
jhrer		[]
hohen		[]
gegenwart		[]
der		[]
gemeine		[]
bey		[]
solcher		[]
gelegenheit		[]
zu		[]
gönnen		[]
seine		[]
majestät		[]
bestimmten		[]
dazu		[]
den		[]
johannistag		[]
und		[]
gaben		[]
zugleich		[]
die		[]
gnädigste		[]
versicherung		[]
solcher		[]
feierlichkeit		[]
beywohnen		[]
zu		[]
wollen		[]
zum		[]
gehörigen		[]
empfange		[]
seiner		[]
majestät		[]
und		[]
des		[]
königlichen		[]
gefolges		[]
ward		[]
ein		[]
geräumiger		[]
platz		[]
um		[]
dem		[]
altare		[]
herum		[]
zubereitet		[]
an		[]
desselben		[]
beiden		[]
seiten		[]
mit		[]
zweenen		[]
thronen		[]
imgleichen		[]
mit		[]
den		[]
erfoderlichen		[]
stühlen		[]
für		[]
die		[]
erhabenen		[]
personen		[]
des		[]
königlichen		[]
hauses		[]
und		[]
mit		[]
anderweitigen		[]
sitzen		[]
für		[]
die		[]
herren		[]
reichsräthe		[]
und		[]
das		[]
gefolge		[]
des		[]
königs		[]
versehen		[]
und		[]
alles		[]
nach		[]
anstande		[]
ausgezieret		[]
auf		[]
den		[]
kirchhof		[]
und		[]
also		[]
auch		[]
in		[]
die		[]
kirche		[]
ward		[]
niemanden		[]
der		[]
eintritt		[]
ohne		[]
billet		[]
verstattet		[]
und		[]
daselbst		[]
so		[]
wie		[]
auf		[]
den		[]
benachbarten		[]
gassen		[]
waren		[]
die		[]
nöthigen		[]
verfügungen		[]
zur		[]
ordnung		[]
getroffen		[]
worden		[]
am		[]
vorbenannten		[]
johannisfeste		[]
ward		[]
um		[]
halb		[]
12		[]
uhr		[]
zusammengeläutet		[]
und		[]
hernach		[]
bis		[]
zur		[]
ankunft		[]
des		[]
königs		[]
von		[]
dem		[]
umgange		[]
des		[]
thurms		[]
mit		[]
trompeten		[]
und		[]
panken		[]
musiciret		[]
seine		[]
majestät		[]
hatten		[]
die		[]
nacht		[]
zuvor		[]
im		[]
lager		[]
außerhalb		[]
der		[]
vorstadt		[]
geschlafen		[]
und		[]
begaben		[]
sich		[]
von		[]
dort		[]
in		[]
folgendem		[]
zuge		[]
nach		[]
der		[]
kirche		[]
zweene		[]
hengstreuter		[]
ein		[]
