word	types	reference
auff		[]
den		[]
25		[]
sonntag		[]
nach		[]
trinitatis		[]
anno		[]
1599		[]
zu		[]
memmingen		[]
in		[]
der		[]
pfarrkirchen		[]
zu		[]
s		[]
martin		[]
nach		[]
dem		[]
in		[]
derselben		[]
ein		[]
new		[]
orgel		[]
zugerichtet		[]
vnd		[]
probiert		[]
worden		[]
gehalten		[]
durch		[]
m		[]
johannem		[]
langen		[]
pfarrern		[]
daselbst		[]
tübingen		[]
getruckt		[]
bey		[]
georgen		[]
gruppenbach		[]
anno		[]
m		[]
d		[]
cii		[]
vakat		[]
christliche		[]
predig		[]
von		[]
den		[]
orgeln		[]
vnd		[]
der		[]
gantzen		[]
musica		[]
vo-cali		[]
&amp		[]
instrumentali		[]
nach		[]
vorlesung		[]
des		[]
ltesten		[]
psalmen		[]
dauids		[]
gehalten		[]
in		[]
der		[]
pfarr-kirchen		[]
zu		[]
memmingen		[]
lobet	 bibel	['Ps_150']
den	 bibel	['Ps_150']
herrn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seinem	 bibel	['Ps_150']
heilgthumb	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
der	 bibel	['Ps_150']
veste	 bibel	['Ps_150']
seiner	 bibel	['Ps_150']
macht	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seinen	 bibel	['Ps_150']
thaten	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seiner	 bibel	['Ps_150']
grossen	 bibel	['Ps_150']
herrligkeit	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
posaunen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
psaltern	 bibel	['Ps_150']
vnd	 bibel	['Ps_150']
harpffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
paucken	 bibel	['Ps_150']
vnd	 bibel	['Ps_150']
reygen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
seiten	 bibel	['Ps_150']
vnd	 bibel	['Ps_150']
pfeiffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
hellen	 bibel	['Ps_150']
cymbaln	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
wolklingenden	 bibel	['Ps_150']
cymbaln	 bibel	['Ps_150']
alles	 bibel	['Ps_150']
was	 bibel	['Ps_150']
othem	 bibel	['Ps_150']
hat	 bibel	['Ps_150']
lobe	 bibel	['Ps_150']
den	 bibel	['Ps_150']
herren	 bibel	['Ps_150']
halleluia	 bibel	['Ps_150']
daß		[]
geliebte		[]
im		[]
herrn		[]
an		[]
statt		[]
des		[]
heutigen		[]
sonntäglichen		[]
euangelij		[]
dieser		[]
psalm		[]
vorgelesen		[]
worden		[]
ist		[]
nicht		[]
ohn		[]
sonderbare		[]
vrsach		[]
geschehen		[]
aber		[]
doch		[]
gleichwol		[]
nicht		[]
der		[]
meinung		[]
daß		[]
eben		[]
dieser		[]
psalm		[]
für		[]
dißmal		[]
von		[]
wort		[]
zu		[]
wort		[]
soll		[]
erkläret		[]
werden		[]
sondern		[]
nach		[]
dem		[]
durch		[]
gnädige		[]
schickung		[]
gottes		[]
vnd		[]
durch		[]
günstiges		[]
bewilligen		[]
vnd		[]
zuthun		[]
vnserer		[]
von		[]
gott		[]
für		[]
gesetzten		[]
christlichen		[]
obrigkeit		[]
zu		[]
lob		[]
vnd		[]
preiß		[]
des		[]
allerheiligsten		[]
namens		[]
gottes		[]
vnd		[]
zu		[]
mehrer		[]
vbung		[]
des		[]
offentlichen		[]
wahren		[]
gottesdiensts		[]
nach		[]
dem		[]
exempel		[]
vieler		[]
ja		[]
fast		[]
aller		[]
anderer		[]
namhafften		[]
euangelischen		[]
kirchen		[]
in		[]
dieser		[]
vnserer		[]
schönen		[]
pfarrkirchen		[]
ein		[]
herrliches		[]
wollauttendes		[]
orgelwerck		[]
ist		[]
zugerichtet		[]
vnd		[]
nunmehr		[]
vollendet		[]
darzu		[]
auch		[]
beschlagen		[]
probiert		[]
bewehrt		[]
vnd		[]
herrlich		[]
gut		[]
erfunden		[]
worden		[]
vnd		[]
aber		[]
als		[]
wie		[]
es		[]
mit		[]
einem		[]
jeden		[]
newen		[]
werck		[]
sonderlich		[]
in		[]
vnd		[]
bey		[]
der		[]
kirchen		[]
pfleget		[]
zugeschehen		[]
viel		[]
vnd		[]
mancherley		[]
vnd		[]
dieselbige		[]
zwar		[]
mehrer		[]
theils		[]
seltzame		[]
verkehrte		[]
urtheil		[]
von		[]
solchem		[]
werck		[]
fallen		[]
vnd		[]
von		[]
den		[]
leuten		[]
gehört		[]
werden		[]
deßwegen		[]
ich		[]
dann		[]
vor		[]
dieser		[]
zeit		[]
mich		[]
mit		[]
wolbedachtem		[]
sinn		[]
vnd		[]
mut		[]
offentlich		[]
auff		[]
dieser		[]
cantzel		[]
hab		[]
vernemen		[]
lassen		[]
daß		[]
ich		[]
so		[]
es		[]
gott		[]
geliebe		[]
zu		[]
seiner		[]
zeit		[]
wann		[]
solches		[]
werck		[]
verfertiget		[]
werde		[]
von		[]
demselben		[]
notwendigen		[]
gründtlichen		[]
vnd		[]
christlichen		[]
bericht		[]
thun		[]
wölle		[]
vnd		[]
ich		[]
demnach		[]
solchem		[]
meinem		[]
versprechen		[]
statt		[]
vnd		[]
gnug		[]
zuthun		[]
schuldig		[]
vnd		[]
verbunden		[]
bin		[]
so		[]
soll		[]
dasselbige		[]
vermittelst		[]
göttlicher		[]
gnaden		[]
für		[]
diese		[]
predigt		[]
also		[]
vnd		[]
der		[]
gestalt		[]
geschehen		[]
daß		[]
ein		[]
jeder		[]
christenmensch		[]
der		[]
solchen		[]
bericht		[]
ohne		[]
vorurtheil		[]
mit		[]
fleiß		[]
höret		[]
auß		[]
demselben		[]
erkennen		[]
soll		[]
was		[]
er		[]
von		[]
solchem		[]
orgelwerck		[]
halten		[]
mit		[]
was		[]
augen		[]
er		[]
dasselbige		[]
anschawen		[]
mit		[]
was		[]
ohren		[]
er		[]
es		[]
hören		[]
vnd		[]
was		[]
er		[]
auch		[]
sonsten		[]
sich		[]
darbey		[]
erinnern		[]
solle		[]
darzu		[]
dann		[]
fast		[]
dienstlich		[]
sein		[]
würdt		[]
wann		[]
wir		[]
die		[]
fürnemeste		[]
vrsachen		[]
vmb		[]
welcher		[]
wir		[]
solches		[]
orgelwerck		[]
vns		[]
nicht		[]
zuwider		[]
sondern		[]
angenem		[]
vnd		[]
gefällig		[]
sein		[]
lassen		[]
vnd		[]
desselbigen		[]
recht		[]
vnd		[]
christenlich		[]
gebrauchen		[]
sollen		[]
von		[]
vnd		[]
ab		[]
dem		[]
werck		[]
selber		[]
wie		[]
es		[]
da		[]
für		[]
augen		[]
stehet		[]
werden		[]
vernemen		[]
in		[]
massen		[]
dieselbige		[]
an		[]
solchem		[]
werck		[]
meisten		[]
theils		[]
nicht		[]
allein		[]
durch		[]
gemählde		[]
vorgebildet		[]
sondern		[]
auch		[]
mit		[]
außtruckenlichen		[]
auß		[]
der		[]
heiligen		[]
schrifft		[]
hergenommen		[]
zum		[]
theil		[]
lateinischen		[]
zum		[]
theil		[]
teutschen		[]
worten		[]
vnd		[]
sprüchen		[]
begriffen		[]
seind		[]
vnd		[]
ist		[]
also		[]
in		[]
der		[]
warheit		[]
nichts		[]
vergebenlichs		[]
daran		[]
geschrieben		[]
vnd		[]
gemahlet		[]
sondern		[]
es		[]
hat		[]
ein		[]
jedes		[]
seine		[]
sonderbare		[]
vrsach		[]
vnd		[]
bedeutung		[]
vnd		[]
ist		[]
alles		[]
zumal		[]
dahin		[]
gerichtet		[]
daß		[]
die		[]
fürtreffligkeit		[]
vnd		[]
nutzbarkeit		[]
wie		[]
auch		[]
der		[]
rechte		[]
christliche		[]
gebrauch		[]
solches		[]
wercks		[]
erkennet		[]
betrachtet		[]
vnd		[]
gerhümet		[]
werde		[]
daß	 quelle	['E080156']
es	 quelle	['E080156']
nämlich	 quelle	['E080156']
zum	 quelle	['E080156']
allerersten	 quelle	['E080156']
vnd	 quelle	['E080156']
am	 quelle	['E080156']
allermeisten	 quelle	['E080156']
solle	 quelle	['E080156']
dienen	 quelle	['E080156']
zum	 quelle	['E080156']
lob	 quelle	['E080156']
vnd	 quelle	['E080156']
preiß	 quelle	['E080156']
gottes	 quelle	['E080156']
des	 quelle	['E080156']
allerhöchsten	 quelle	['E080156']
vnd	 quelle	['E080156']
hochgelobten	 quelle	['E080156']
als	 quelle	['E080156']
zu	 quelle	['E080156']
welchem	 quelle	['E080156']
lob	 quelle	['E080156']
wir	 quelle	['E080156']
menschen	 quelle	['E080156']
nicht	 quelle	['E080156']
allein	 quelle	['E080156']
anfänglich	 quelle	['E080156']
erschaffen	 quelle	['E080156']
sondern	 quelle	['E080156']
auch	 quelle	['E080156']
durch	 quelle	['E080156']
den	 quelle	['E080156']
sohn	 quelle	['E080156']
gottes	 quelle	['E080156']
thewer	 quelle	['E080156']
erkaufft	 quelle	['E080156']
vnd	 quelle	['E080156']
erworben	 quelle	['E080156']
seind	 quelle	['E080156']
vnd	 quelle	['E080156']
werden	 quelle	['E080156']
auch	 quelle	['E080156']
von	 quelle	['E080156']
gott	 quelle	['E080156']
dem	 quelle	['E080156']
heiligen	 quelle	['E080156']
geist	 quelle	['E080156']
durch	 quelle	['E080156']
sein	 quelle	['E080156']
heiliges	 quelle	['E080156']
wort	 quelle	['E080156']
vielfältig	 quelle	['E080156']
vnd	 quelle	['E080156']
ernstlich	 quelle	['E080156']
darzu	 quelle	['E080156']
vermahnet	 quelle	['E080156']
sonderlich	 quelle	['E080156']
aber	 quelle	['E080156']
geschicht	 quelle	['E080156']
dasselbige	 quelle	['E080156']
durch	 quelle	['E080156']
den	 quelle	['E080156']
könig	 quelle	['E080156']
vnd	 quelle	['E080156']
propheten	 quelle	['E080156']
dauid	 quelle	['E080156']
nicht	 quelle	['E080156']
allein	 quelle	['E080156']
in	 quelle	['E080156']
dem	 quelle	['E080156']
jetzt	 quelle	['E080156']
verleßnen	 quelle	['E080156']
letsten	 quelle	['E080156']
sondern	 quelle	['E080156']
auch	 quelle	['E080156']
in	 quelle	['E080156']
andern	 quelle	['E080156']
vielen	 quelle	['E080156']
seiner	 quelle	['E080156']
psalmen	 quelle	['E080156']
wie		[]
dann		[]
oben		[]
an		[]
den		[]
zweyen		[]
höheren		[]
kästen		[]
vnserer		[]
orgel		[]
in		[]
welchen		[]
die		[]
gröste		[]
pfeiffen		[]
stehen		[]
auß		[]
dem		[]
147		[]
psalmen		[]
geschrieben		[]
stehet		[]
lavda	 bibel	['Ps_147-12']
iervsalem	 bibel	['Ps_147-12']
dominvm	 bibel	['Ps_147-12']
lavda	 bibel	['Ps_147-12']
devm	 bibel	['Ps_147-12']
tvvm	 bibel	['Ps_147-12']
zion	 bibel	['Ps_147-12']
das		[]
ist		[]
preise		[]
jerusalem		[]
den		[]
herrn		[]
lobe		[]
zion		[]
deinen		[]
gott		[]
da		[]
dann		[]
durch		[]
jerusalem		[]
vnd		[]
zion		[]
nicht		[]
nur		[]
die		[]
eusserliche		[]
statt		[]
jerusalem		[]
vnd		[]
der		[]
berge		[]
oder		[]
die		[]
burge		[]
zion		[]
zuuerstehen		[]
ist		[]
sondern		[]
nach		[]
prophetischer		[]
art		[]
vnd		[]
weise		[]
die		[]
gantze		[]
wahre		[]
kirche		[]
gottes		[]
beedes		[]
des		[]
alten		[]
vnd		[]
des		[]
newen		[]
testaments		[]
dieselbige		[]
würdt		[]
mit		[]
denen		[]
worten		[]
vermahnet		[]
daß		[]
sie		[]
den		[]
herrn		[]
den		[]
einzigen		[]
wahren		[]
gott		[]
als		[]
jhren		[]
gnädigen		[]
gott		[]
vnd		[]
trewen		[]
heyland		[]
loben		[]
vnd		[]
preisen		[]
solle		[]
von		[]
welchem		[]
lobe		[]
gottes		[]
auch		[]
zu		[]
anfang		[]
des		[]
gemeldten		[]
psalmens		[]
geschrieben		[]
stehet		[]
lobet	 bibel	['Ps_147-1']
den	 bibel	['Ps_147-1']
herrn	 bibel	['Ps_147-1']
denn	 bibel	['Ps_147-1']
vnsern	 bibel	['Ps_147-1']
gott	 bibel	['Ps_147-1']
loben	 bibel	['Ps_147-1']
das	 bibel	['Ps_147-1']
ist	 bibel	['Ps_147-1']
ein	 bibel	['Ps_147-1']
köstlich	 bibel	['Ps_147-1']
ding	 bibel	['Ps_147-1']
solches	 bibel	['Ps_147-1']
lob	 bibel	['Ps_147-1']
ist	 bibel	['Ps_147-1']
lieblich	 bibel	['Ps_147-1']
vnd	 bibel	['Ps_147-1']
schön	 bibel	['Ps_147-1']
vnd		[]
in		[]
dem		[]
nechstuolgenden		[]
148		[]
psalmen		[]
spricht		[]
der		[]
königliche		[]
prophet		[]
jhr	 bibel	['Ps_148-11.12.13']
könige	 bibel	['Ps_148-11.12.13']
auff	 bibel	['Ps_148-11.12.13']
erden	 bibel	['Ps_148-11.12.13']
vnd	 bibel	['Ps_148-11.12.13']
alle	 bibel	['Ps_148-11.12.13']
leute	 bibel	['Ps_148-11.12.13']
jhr	 bibel	['Ps_148-11.12.13']
fürsten	 bibel	['Ps_148-11.12.13']
vnd	 bibel	['Ps_148-11.12.13']
alle	 bibel	['Ps_148-11.12.13']
richter	 bibel	['Ps_148-11.12.13']
auff	 bibel	['Ps_148-11.12.13']
erden	 bibel	['Ps_148-11.12.13']
jhr	 bibel	['Ps_148-11.12.13']
jünglinge	 bibel	['Ps_148-11.12.13']
vnd	 bibel	['Ps_148-11.12.13']
jungfrawen	 bibel	['Ps_148-11.12.13']
die	 bibel	['Ps_148-11.12.13']
alten	 bibel	['Ps_148-11.12.13']
mit	 bibel	['Ps_148-11.12.13']
den	 bibel	['Ps_148-11.12.13']
jungen	 bibel	['Ps_148-11.12.13']
sollen	 bibel	['Ps_148-11.12.13']
loben	 bibel	['Ps_148-11.12.13']
den	 bibel	['Ps_148-11.12.13']
