word	types	reference
christliche		[]
orgelpredigt		[]
welche		[]
bey		[]
erstem		[]
offentlichen		[]
gebrauch		[]
der		[]
mit		[]
einem		[]
neuen		[]
und		[]
ansehlichem		[]
wercke		[]
vermehrten		[]
orgel		[]
im		[]
jahr		[]
christi		[]
mdcciv		[]
am		[]
24		[]
sontage		[]
nach		[]
trinitatis		[]
auß		[]
dem		[]
ordentlichen		[]
evangelio		[]
matth	 bibel	['Mt_9-23.24.25']
ix	 bibel	['Mt_9-23.24.25']
23	 bibel	['Mt_9-23.24.25']
24	 bibel	['Mt_9-23.24.25']
25	 bibel	['Mt_9-23.24.25']
an		[]
der		[]
kirche		[]
zur		[]
heiligen		[]
dreyfaltigkeit		[]
bey		[]
sehr		[]
volckreicher		[]
versamlung		[]
durch		[]
gottes		[]
gnade		[]
gehalten		[]
und		[]
hierauff		[]
dem		[]
druck		[]
übergeben		[]
worden		[]
von		[]
samuel		[]
schelwigen		[]
sacrosanctissimae		[]
theologiae		[]
d		[]
und		[]
professore		[]
publico		[]
des		[]
athenaei		[]
rectore		[]
und		[]
besagter		[]
hauptkirchen		[]
pastore		[]
dantzig		[]
gedruckt		[]
von		[]
johannzacharias		[]
stollen		[]
eines		[]
ehrwürdigen		[]
raths		[]
und		[]
des		[]
athenaei		[]
buchdrucker		[]
denen		[]
ehrenvesten		[]
und		[]
nahmhafften		[]
herrn		[]
martin		[]
petersen		[]
herrn		[]
christian		[]
hintz		[]
dißmaligen		[]
verwaltern		[]
des		[]
bauamts		[]
herrn		[]
david		[]
hollwell		[]
herrn		[]
benjamin		[]
hedding		[]
sämptlichen		[]
fürnehmen		[]
bürgern		[]
kauffund		[]
handelsmännern		[]
respective		[]
apotheckern		[]
auch		[]
wollbestelten		[]
treuemsigen		[]
fürstehern		[]
des		[]
gotteshauses		[]
zur		[]
heiligen		[]
dreyfaltigkeit		[]
seinen		[]
fleißigen		[]
zuhörern		[]
mehrentheils		[]
in		[]
christo		[]
geliebtesten		[]
beichtsöhnen		[]
und		[]
allerseits		[]
wehrtesten		[]
gönnern		[]
und		[]
hochgeschätzten		[]
freunden		[]
ubergiebet		[]
diese		[]
orgelpredigt		[]
zum		[]
beständigen		[]
andencken		[]
des		[]
unter		[]
ihrer		[]
obsicht		[]
glücklick		[]
vollführten		[]
werckes		[]
zum		[]
deutlichen		[]
zeichen		[]
der		[]
unveränderlich		[]
gepflogenen		[]
freundschafft		[]
und		[]
zur		[]
gewissen		[]
versicherung		[]
seiner		[]
andächtige		[]
fürbitte		[]
bey		[]
gott		[]
dero		[]
gebethund		[]
dienstgefliessener		[]
samuel		[]
schelwig		[]
d		[]
in		[]
nomine		[]
iesu		[]
alles	 bibel	['Kol_3-17']
was	 bibel	['Kol_3-17']
ihr	 bibel	['Kol_3-17']
thut	 bibel	['Kol_3-17']
mit	 bibel	['Kol_3-17']
worten	 bibel	['Kol_3-17']
und	 bibel	['Kol_3-17']
wercken	 bibel	['Kol_3-17']
das	 bibel	['Kol_3-17']
thut	 bibel	['Kol_3-17']
alles	 bibel	['Kol_3-17']
in	 bibel	['Kol_3-17']
dem	 bibel	['Kol_3-17']
nahmen	 bibel	['Kol_3-17']
des	 bibel	['Kol_3-17']
herren	 bibel	['Kol_3-17']
jesu	 bibel	['Kol_3-17']
und	 bibel	['Kol_3-17']
dancket	 bibel	['Kol_3-17']
gott	 bibel	['Kol_3-17']
und	 bibel	['Kol_3-17']
dem	 bibel	['Kol_3-17']
vater	 bibel	['Kol_3-17']
durch	 bibel	['Kol_3-17']
ihn	 bibel	['Kol_3-17']
in		[]
diesen		[]
worten		[]
geliebteste		[]
zuhörer		[]
werden		[]
wir		[]
unserer		[]
pflicht		[]
und		[]
schuldigkeit		[]
erinnert		[]
wie		[]
wir		[]
uns		[]
bey		[]
dem		[]
anfange		[]
aller		[]
dinge		[]
so		[]
von		[]
uns		[]
mit		[]
worten		[]
oder		[]
mit		[]
wercken		[]
geschehen		[]
zuverhalten		[]
haben		[]
es		[]
wird		[]
nemlich		[]
von		[]
uns		[]
erfordert		[]
daß		[]
alles		[]
in		[]
dem		[]
namen		[]
des		[]
herren		[]
jesu		[]
geschehen		[]
solle		[]
nemlich		[]
auf		[]
dieses		[]
unsers		[]
herrn		[]
befehl		[]
oder		[]
zum		[]
wenigsten		[]
auff		[]
dessen		[]
zulassung		[]
wie		[]
auch		[]
zu		[]
desselbigen		[]
ehre		[]
und		[]
denn		[]
fürnehmlich		[]
in		[]
gewisser		[]
zuversicht		[]
daß		[]
ers		[]
sich		[]
gefallen		[]
lassen		[]
und		[]
seinen		[]
seegen		[]
dazu		[]
geben		[]
werde		[]
dabey		[]
wird		[]
uns		[]
aufferleget		[]
gott		[]
und		[]
dem		[]
vater		[]
zu		[]
dancken		[]
durch		[]
ihn		[]
als		[]
den		[]
einigen		[]
menschen		[]
so		[]
an		[]
und		[]
für		[]
sich		[]
selbst		[]
bey		[]
gott		[]
dem		[]
vater		[]
in		[]
gnaden		[]
ist		[]
welcher		[]
uns		[]
aber		[]
durch		[]
sein		[]
theures		[]
verdienst		[]
erworben		[]
hat		[]
daß		[]
wie		[]
wol		[]
wir		[]
sonst		[]
in		[]
ungnade		[]
stehen		[]
wir		[]
doch		[]
von	 bibel	['Joh_1-16']
seiner	 bibel	['Joh_1-16']
fülle	 bibel	['Joh_1-16']
nehmen	 bibel	['Joh_1-16']
gnade	 bibel	['Joh_1-16']
um	 bibel	['Joh_1-16']
gnade	 bibel	['Joh_1-16']
das		[]
ist		[]
so		[]
daß		[]
die		[]
gnade		[]
welche		[]
wir		[]
erhalten		[]
uns		[]
um		[]
der		[]
gnade		[]
willen		[]
die		[]
der		[]
eingebohrne		[]
sohn		[]
von		[]
ewigkeit		[]
her		[]
bey		[]
dem		[]
vater		[]
hatte		[]
gegeben		[]
werde		[]
solchen		[]
danck		[]
legen		[]
wir		[]
mündlich		[]
und		[]
thätig		[]
ab		[]
mündlich		[]
zwar		[]
wenn		[]
wir		[]
der		[]
apostolischen		[]
ermahnung		[]
nachkommen		[]
saget	 bibel	['Eph_5-20']
danck	 bibel	['Eph_5-20']
allezeit	 bibel	['Eph_5-20']
für	 bibel	['Eph_5-20']
alles	 bibel	['Eph_5-20']
thätlich		[]
aber		[]
wenn		[]
wir		[]
in		[]
unsern		[]
gedancken		[]
worten		[]
und		[]
wercken		[]
auff		[]
nichts		[]
ohne		[]
allein		[]
auff		[]
die		[]
ehre		[]
gottes		[]
sehen		[]
von		[]
hertzen		[]
uns		[]
erklärende		[]
nicht	 bibel	['Ps_115-1']
uns	 bibel	['Ps_115-1']
herr	 bibel	['Ps_115-1']
nicht	 bibel	['Ps_115-1']
uns	 bibel	['Ps_115-1']
sondern	 bibel	['Ps_115-1']
deinem	 bibel	['Ps_115-1']
nahmen	 bibel	['Ps_115-1']
gib	 bibel	['Ps_115-1']
die	 bibel	['Ps_115-1']
ehre	 bibel	['Ps_115-1']
weil		[]
denn		[]
nun		[]
bey		[]
erbauung		[]
des		[]
neuen		[]
orgelwerck		[]
das		[]
werck		[]
selbst		[]
in		[]
dem		[]
nahmen		[]
des		[]
herrn		[]
jesu		[]
angefangen		[]
fortgesetzet		[]
und		[]
nunmehr		[]
geendiget		[]
ist		[]
wir		[]
auch		[]
mit		[]
worten		[]
durch		[]
den		[]
gesang		[]
der		[]
bey		[]
dem		[]
orgelthon		[]
zugleich		[]
angestimmet		[]
worden		[]
nichts		[]
ohne		[]
in		[]
dem		[]
nahmen		[]
jesu		[]
begonnen		[]
haben		[]
so		[]
last		[]
uns		[]
gott		[]
und		[]
dem		[]
vater		[]
als		[]
dem		[]
brunnen		[]
der		[]
gantzen		[]
gottheit		[]
danck		[]
sagen		[]
durch		[]
christum		[]
daß		[]
er		[]
einen		[]
wohledlen		[]
und		[]
hochweisen		[]
raht		[]
regiret		[]
den		[]
bau		[]
zuverstatten		[]
daß		[]
er		[]
die		[]
kircheneinkünffte		[]
so		[]
zu		[]
dem		[]
bau		[]
angewendet		[]
worden		[]
gesegnet		[]
um		[]
ohne		[]
ausser		[]
ordentlichen		[]
beyschub		[]
dieses		[]
kostbahre		[]
werck		[]
zu		[]
vollziehen		[]
daß		[]
er		[]
die		[]
