word	types	reference
das		[]
rein-gestimmte		[]
orgel-werk		[]
unsers		[]
herzens		[]
oder		[]
christliche		[]
einweihungs-predigt		[]
eines		[]
neu-verfertigten		[]
orgel-werkes		[]
welches		[]
vor		[]
die		[]
allbereit		[]
13		[]
jahr		[]
in		[]
der		[]
asche		[]
liegende		[]
egidier-kyrche		[]
angeschaffet		[]
inzwischen		[]
aber		[]
in		[]
der		[]
prediger-kyrche		[]
allwo		[]
sich		[]
die		[]
egidier-gemeine		[]
biß		[]
zum		[]
neuen		[]
kyrchen-bau		[]
zuversammlen		[]
pflegt		[]
bey		[]
dem		[]
öffentlichen		[]
gottesdienst		[]
zugebrauchen		[]
ist		[]
angefangen		[]
und		[]
auch		[]
daselbst		[]
eingeweihet		[]
worden		[]
gehalten		[]
domenica		[]
xxii		[]
post		[]
trinitatis		[]
1709		[]
und		[]
auf		[]
inständiges		[]
anhalten		[]
seiner		[]
lieben		[]
gemeine		[]
zum		[]
druck		[]
ausgefertiget		[]
von		[]
gustav		[]
philipp		[]
mörl		[]
predigern		[]
der		[]
gemeine		[]
zu		[]
st		[]
egidien		[]
und		[]
des		[]
gymnasii		[]
noribergensis		[]
inspectore		[]
nürnberg		[]
zufinden		[]
bey		[]
wolffgang		[]
michahelles		[]
meiner		[]
ganzen		[]
lieb-werthesten		[]
egidier-gemeine		[]
als		[]
meinen		[]
theuren		[]
seelen-schaafen		[]
und		[]
zuhörern		[]
ubergieb		[]
und		[]
eigne		[]
ich		[]
hiemit		[]
zu		[]
diese		[]
meine		[]
geringe		[]
doch		[]
hoffentlich		[]
nicht		[]
ohne		[]
erbauung		[]
abgelegte		[]
und		[]
von		[]
ihnen		[]
so		[]
offt		[]
im		[]
druck		[]
verlangte		[]
orgel-predigt		[]
zu		[]
einen		[]
zeugnüß		[]
und		[]
verbündlichen		[]
danck-ruhm		[]
vielfältig		[]
von		[]
mir		[]
und		[]
den		[]
meinigen		[]
genossenen		[]
und		[]
noch		[]
täglich		[]
zufliessenden		[]
wolthaten		[]
und		[]
zuneigung		[]
nebst		[]
herzlichen		[]
wunsch		[]
und		[]
inbrünstigem		[]
gebet		[]
zu		[]
gott		[]
daß		[]
er		[]
sie		[]
sämtlich		[]
und		[]
eine		[]
jede		[]
person		[]
derselben		[]
insonderheit		[]
