word	types	reference
geistlichund		[]
gott		[]
wohlgefälliges		[]
lob-		[]
und		[]
danck-opffer		[]
welches		[]
aus		[]
dem		[]
cl		[]
psalm		[]
davids		[]
in		[]
einer		[]
einfältigen		[]
orgel-predigt		[]
bey		[]
einweyhung		[]
der		[]
neuen		[]
orgel		[]
zu		[]
bindlach		[]
am		[]
ersten		[]
heiligen		[]
christtage		[]
zu		[]
mittag		[]
in		[]
volckreicher		[]
versammlung		[]
anno		[]
1679		[]
vorgestellet		[]
johannes		[]
melchior		[]
vetterlein		[]
h		[]
t		[]
hochfürstl		[]
brandenb		[]
verordneter		[]
mitdiener		[]
am		[]
h		[]
wort		[]
gottes		[]
daselbsten		[]
und		[]
des		[]
fladensteinischen		[]
stipendii		[]
collator		[]
bayreuth		[]
gedruckt		[]
bey		[]
johann		[]
gebhard		[]
1680		[]
in		[]
jesu		[]
namen		[]
amen		[]
lobet	 bibel	['Ps_117-1.2']
den	 bibel	['Ps_117-1.2']
herrn	 bibel	['Ps_117-1.2']
alle	 bibel	['Ps_117-1.2']
heyden	 bibel	['Ps_117-1.2']
und	 bibel	['Ps_117-1.2']
preiset	 bibel	['Ps_117-1.2']
jhn	 bibel	['Ps_117-1.2']
alle	 bibel	['Ps_117-1.2']
völcker	 bibel	['Ps_117-1.2']
denn	 bibel	['Ps_117-1.2']
seine	 bibel	['Ps_117-1.2']
gnade	 bibel	['Ps_117-1.2']
und	 bibel	['Ps_117-1.2']
warheit	 bibel	['Ps_117-1.2']
waltet	 bibel	['Ps_117-1.2']
über	 bibel	['Ps_117-1.2']
uns	 bibel	['Ps_117-1.2']
in	 bibel	['Ps_117-1.2']
ewigkeit	 bibel	['Ps_117-1.2']
alleluja	 bibel	['Ps_117-1.2']
also		[]
gott		[]
ergebene		[]
hertzen		[]
redet		[]
der		[]
mann		[]
nach		[]
dem		[]
hertzen		[]
gottes		[]
david		[]
in		[]
seinem		[]
117		[]
ps		[]
und		[]
vermahnet		[]
mit		[]
diesen		[]
schönen		[]
worten		[]
alle		[]
menschen		[]
auf		[]
erden		[]
zum		[]
lobe		[]
des		[]
allmächtigen		[]
gottes		[]
seine		[]
hierzu		[]
bewegende		[]
ursach		[]
ist		[]
diese		[]
weil		[]
seine		[]
gnade		[]
und		[]
warheit		[]
über		[]
sie		[]
und		[]
uns		[]
alle		[]
walte		[]
h		[]
e		[]
seine		[]
väterliche		[]
liebe		[]
und		[]
treue		[]
so		[]
mächtig		[]
und		[]
kräfftig		[]
über		[]
uns		[]
sündige		[]
menschen		[]
sey		[]
daß		[]
er		[]
mit		[]
uns		[]
nicht		[]
handele		[]
nach		[]
seiner		[]
gestrengen		[]
gerechtigkeit		[]
wie		[]
wir		[]
mit		[]
unsern		[]
sünden		[]
verschuldet		[]
sondern		[]
nach		[]
seiner		[]
grossen		[]
barmhertzigkeit		[]
und		[]
uns		[]
unsere		[]
sünde		[]
reichlich		[]
vergebe		[]
von		[]
mutterleibe		[]
an		[]
gnädiglich		[]
erhalte		[]
und		[]
uns		[]
noch		[]
täglich		[]
alles		[]
gutes		[]
erweise		[]
weßwegen		[]
wir		[]
jhn		[]
zu		[]
loben		[]
davor		[]
zu		[]
dienen		[]
und		[]
gehorsam		[]
zu		[]
seyn		[]
schuldig		[]
und		[]
verpflichtet		[]
wie		[]
dann		[]
david		[]
nicht		[]
nur		[]
im		[]
erst	 bibel	['Ps_1']
angeführt		[]
sondern		[]
auch		[]
in		[]
seinem		[]
letzten		[]
oder		[]
150	 bibel	['Ps_150']
ps	 bibel	['Ps_150']
alle		[]
menschen		[]
auf		[]
erden		[]
zu		[]
solchem		[]
lobe		[]
gottes		[]
treulich		[]
instigiret		[]
und		[]
vermahnet		[]
welchen		[]
wir		[]
vor		[]
dißmahl		[]
e		[]
christl		[]
liebe		[]
vorzutragen		[]
und		[]
zu		[]
erklären		[]
gesonnen		[]
und		[]
entschlossen		[]
sind		[]
dieweil		[]
wir		[]
aber		[]
etc		[]
lobet	 bibel	['Ps_150']
den	 bibel	['Ps_150']
herrn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seinem	 bibel	['Ps_150']
heiligthum	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
der	 bibel	['Ps_150']
veste	 bibel	['Ps_150']
seiner	 bibel	['Ps_150']
macht	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seinen	 bibel	['Ps_150']
thaten	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
in	 bibel	['Ps_150']
seiner	 bibel	['Ps_150']
grossen	 bibel	['Ps_150']
herrligkeit	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
posaunen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
psalter	 bibel	['Ps_150']
und	 bibel	['Ps_150']
harffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
paucken	 bibel	['Ps_150']
und	 bibel	['Ps_150']
reigen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
seiten	 bibel	['Ps_150']
und	 bibel	['Ps_150']
pfeiffen	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
hellen	 bibel	['Ps_150']
cymbeln	 bibel	['Ps_150']
lobet	 bibel	['Ps_150']
jhn	 bibel	['Ps_150']
mit	 bibel	['Ps_150']
wohlklingenden	 bibel	['Ps_150']
cymbeln	 bibel	['Ps_150']
alles	 bibel	['Ps_150']
was	 bibel	['Ps_150']
odem	 bibel	['Ps_150']
hat	 bibel	['Ps_150']
lobe	 bibel	['Ps_150']
den	 bibel	['Ps_150']
herrn	 bibel	['Ps_150']
halleluja	 bibel	['Ps_150']
man		[]
hat		[]
geliebte		[]
zuhörer		[]
aus		[]
denen		[]
alten		[]
monumentis		[]
die		[]
bey		[]
hiesiger		[]
pfarr		[]
zu		[]
finden		[]
so		[]
viel		[]
nachricht		[]
daß		[]
dieser		[]
tempel		[]
und		[]
haus		[]
gottes		[]
allhier		[]
zu		[]
bündlach		[]
anno		[]
christi		[]
1471		[]
allbereit		[]
vor		[]
208		[]
jahren		[]
schon		[]
erbauet		[]
und		[]
in		[]
solchem		[]
wie		[]
leicht		[]
zu		[]
erachten		[]
von		[]
denen		[]
papisten		[]
viel		[]
abgötterey		[]
getrieben		[]
worden		[]
biß		[]
der		[]
allerhöchste		[]
gott		[]
den		[]
theuren		[]
mann		[]
d		[]
mart		[]
lutherum		[]
erwecket		[]
und		[]
durch		[]
ihn		[]
als		[]
seinem		[]
werckzeug		[]
anno		[]
christi		[]
1517		[]
zu		[]
wittenberg		[]
zu		[]
reformiren		[]
angefangen		[]
und		[]
den		[]
päbstischen		[]
greuel		[]
aus		[]
vielen		[]
tempeln		[]
zu		[]
schaffen		[]
wann		[]
nun		[]
nach		[]
und		[]
nach		[]
die		[]
reformation		[]
weiter		[]
kommen		[]
und		[]
viel		[]
vornehme		[]
fürsten		[]
und		[]
herrn		[]
nicht		[]
weniger		[]
gemeine		[]
leute		[]
der		[]
rechten		[]
reinen		[]
evangelischen		[]
lehre		[]
lutheri		[]
freywillig		[]
und		[]
ungezwungen		[]
durch		[]
sonder-		[]
und		[]
wunderbare		[]
regierung		[]
gottes		[]
beygefallen		[]
ist		[]
auch		[]
die		[]
damahlige		[]
bindlacher		[]
gemeine		[]
mit		[]
bekehret		[]
und		[]
anno		[]
1525		[]
zum		[]
ersten		[]
evangelischen		[]
prediger		[]
verordnet		[]
worden		[]
der		[]
wohlehrwürdige		[]
herr		[]
ulrich		[]
von		[]
der		[]
grün		[]
bürtig		[]
von		[]
creussen		[]
mein		[]
uhr		[]
uhr		[]
uhr-anherr		[]
welcher		[]
allen		[]
päbstischen		[]
greuel		[]
aus		[]
dem		[]
hiesigen		[]
tempel		[]
geschaffet		[]
und		[]
die		[]
allein		[]
seeligmachende		[]
evangelische		[]
lehre		[]
eingeführet		[]
und		[]
dasjenige		[]
eifferig		[]
getrieben		[]
was		[]
zur		[]
ehre		[]
gottes		[]
und		[]
erbauung		[]
seiner		[]
anvertrauten		[]
gemeine		[]
dienlich		[]
gewesen		[]
nach		[]
seinem		[]
seligen		[]
hintritt		[]
welcher		[]
anno		[]
1546		[]
den		[]
8		[]
tag		[]
februrarii		[]
geschehen		[]
ist		[]
ihme		[]
in		[]
amt		[]
und		[]
reiner		[]
lehre		[]
nachgefolget		[]
herr		[]
m		[]
johann		[]
wolffrum		[]
von		[]
wohnsiedel		[]
welcher		[]
im		[]
1554		[]
jahr		[]
hier		[]
zu		[]
bindlach		[]
verstorben		[]
nach		[]
diesem		[]
herr		[]
georgius		[]
burckhard		[]
von		[]
turnau		[]
so		[]
bey		[]
einem		[]
jahr		[]
die		[]
pfarr		[]
versehen		[]
und		[]
anno		[]
1555		[]
in		[]
der		[]
pest		[]
blieben		[]
und		[]
seinen		[]
geist		[]
aufgeben		[]
deme		[]
im		[]
pfarr-dienst		[]
succediret		[]
herr		[]
leonhardus		[]
glock		[]
francus		[]
anno		[]
1555		[]
und		[]
hat		[]
denselben		[]
uff		[]
die		[]
acht		[]
jahr		[]
treulich		[]
vorgestanden		[]
ist		[]
aber		[]
anno		[]
1563		[]
in		[]
sein		[]
patriam		[]
gezogen		[]
und		[]
im		[]
städlein		[]
geisselwind		[]
pfarrer		[]
worden		[]
an		[]
dessen		[]
statt		[]
herr		[]
m		[]
johann		[]
todschinder		[]
von		[]
der		[]
pfarr		[]
nemmersdorff		[]
hieher		[]
in		[]
sein		[]
vaterland		[]
zu		[]
einem		[]
pfarrer		[]
anno		[]
1563		[]
beruffen		[]
worden		[]
entschlieff		[]
daselbst		[]
im		[]
herrn		[]
anno		[]
1568		[]
den		[]
27		[]
jun		[]
succedirte		[]
ihm		[]
herr		[]
johann		[]
hübner		[]
von		[]
bayreuth		[]
tratt		[]
sein		[]
amt		[]
an		[]
anno		[]
1569		[]
den		[]
10		[]
februarii		[]
legte		[]
das		[]
haubt		[]
1586		[]
hierzwischen		[]
hat		[]
die		[]
pfarr		[]
herr		[]
friedrich		[]
stössel		[]
von		[]
culmbach		[]
aus		[]
ein		[]
jahr		[]
lang		[]
versehen		[]
und		[]
ist		[]
darauf		[]
zur		[]
pfarr		[]
benck		[]
vociret		[]
worden		[]
hingegen		[]
wurde		[]
herr		[]
conrad		[]
todschinder		[]
anno		[]
1587		[]
von		[]
benck		[]
aus		[]
allwo		[]
er		[]
25		[]
jahr		[]
pfarrer		[]
gewesen		[]
zur		[]
pfarr		[]
bindlach		[]
befördert		[]
und		[]
starb		[]
allhier		[]
im		[]
1595		[]
jahr		[]
unterdessen		[]
haben		[]
die		[]
herrn		[]
geistlichen		[]
von		[]
bayreuth		[]
aus		[]
das		[]
ambt		[]
ein		[]
jahr		[]
lang		[]
versorget		[]
biß		[]
herr		[]
wolffgang		[]
frosch		[]
anno		[]
1596		[]
um		[]
johannis		[]
antrat		[]
starb		[]
daselbst		[]
den		[]
12		[]
julii		[]
anno		[]
1602		[]
tempore		[]
pestis		[]
eben		[]
in		[]
diesem		[]
1602		[]
jahr		[]
um		[]
michaelis		[]
bezog		[]
die		[]
pfarr		[]
herr		[]
m		[]
georgius		[]
specnerus		[]
der		[]
von		[]
dannen		[]
weg		[]
beruffen		[]
ward		[]
nach		[]
röslein		[]
anno		[]
1613		[]
den		[]
5		[]
decembr		[]
anno		[]
1614		[]
den		[]
31		[]
januarii		[]
folgte		[]
herr		[]
m		[]
laurentius		[]
schwab		[]
ein		[]
culmbacher		[]
war		[]
12		[]
jahr		[]
und		[]
7		[]
monat		[]
pfarrer		[]
allhier		[]
und		[]
verstarb		[]
selig		[]
anno		[]
1626		[]
den		[]
15		[]
augusti		[]
nach		[]
ihme		[]
folgete		[]
herr		[]
m		[]
michael		[]
cörber		[]
p		[]
c		[]
l		[]
diaconus		[]
zu		[]
culmbach		[]
und		[]
des		[]
hochfürstl		[]
brandenb		[]
consistorii		[]
daselbsten		[]
adsessor		[]
anno		[]
1627		[]
den		[]
18		[]
mäy		[]
welcher		[]
zu		[]
bayreuth		[]
an		[]
1634		[]
sel		[]
verstorben		[]
dahin		[]
er		[]
wegen		[]
kriegsgefahr		[]
geflohen		[]
war		[]
anno		[]
1635		[]
bezog		[]
die		[]
pfarr		[]
herr		[]
johann		[]
speckner		[]
herrn		[]
georgii		[]
specneri		[]
auch		[]
pfarrers		[]
allhier		[]
sohn		[]
versah		[]
die		[]
pfarr		[]
biß		[]
ins		[]
fünffte		[]
jahr		[]
dann		[]
anno		[]
1639		[]
im		[]
monat		[]
octobris		[]
zog		[]
er		[]
uf		[]
hochfürst		[]
gnäd		[]
herrschafft		[]
verordnung		[]
mit		[]
der		[]
durchleuchtigsten		[]
fürstin		[]
und		[]
frauen		[]
frauen		[]
anna		[]
maria		[]
vermählten		[]
fürstin		[]
von		[]
eckenberg		[]
etc		[]
gebornen		[]
marggräfin		[]
zu		[]
brandenburg		[]
nach		[]
greitz		[]
in		[]
oesterreich		[]
als		[]
jhrer		[]
durchl		[]
beruffener		[]
hofprediger		[]
und		[]
cammersecretarius		[]
anno		[]
1641		[]
wurde		[]
er		[]
an		[]
herrn		[]
m		[]
michaels		[]
schleen		[]
stell		[]
zum		[]
diaconat		[]
nacher		[]
culmbach		[]
beruffen		[]
nachdem		[]
vorhero		[]
anno		[]
1639		[]
den		[]
14		[]
novembris		[]
besagter		[]
herr		[]
m		[]
michael		[]
schlee		[]
ein		[]
culmbacher		[]
gewesener		[]
diaconus		[]
und		[]
des		[]
hochfürstl		[]
brandenb		[]
consistorii		[]
allda		[]
adsessor		[]
die		[]
pfarr		[]
bindlach		[]
bezogen		[]
der		[]
nachgehends		[]
seinen		[]
sohn		[]
herrn		[]
michael		[]
schleen		[]
etliche		[]
jahr		[]
zum		[]
adjuncto		[]
gehabt		[]
welcher		[]
hernachmals		[]
von		[]
hier		[]
uff		[]
die		[]
pfarr		[]
streitau		[]
gezogen		[]
und		[]
nachdem		[]
erwehnter		[]
alte		[]
herr		[]
schlee		[]
25		[]
jahr		[]
allhier		[]
pfarrherr		[]
gewesen		[]
ist		[]
er		[]
anno		[]
1664		[]
den		[]
24		[]
septembr		[]
sel		[]
im		[]
herrn		[]
entschlaffen		[]
diesem		[]
succedirte		[]
anno		[]
1665		[]
den		[]
freytag		[]
vor		[]
misericordias		[]
domini		[]
herr		[]
johann		[]
eberhard		[]
vetterlein		[]
bürtig		[]
von		[]
creussen		[]
gewesener		[]
pfarrer		[]
zum		[]
gesees		[]
hatte		[]
weilen		[]
die		[]
pfarr		[]
weitläufftig		[]
und		[]
die		[]
gemeine		[]
immer		[]
vermehret		[]
zum		[]
adjuncto		[]
herrn		[]
georg		[]
ludwig		[]
paschen		[]
welcher		[]
hernachmals		[]
von		[]
hier		[]
zur		[]
pfarr		[]
eckersdorff		[]
beruffen		[]
worden		[]
ferner		[]
herrn		[]
nicolaum		[]
schödelium		[]
der		[]
von		[]
hieraus		[]
die		[]
pfarr		[]
haarsdorff		[]
bezogen		[]
dann		[]
seinen		[]
sohn		[]
johann		[]
melchior		[]
vetterlein		[]
hujus	 orgelpredigt	['E000073']
concionis	 orgelpredigt	['E000073']
autorem		[]
welcher		[]
anno		[]
1674		[]
den		[]
22		[]
novembr		[]
zur		[]
adjunctur-stelle		[]
vociret		[]
und		[]
ordiniret		[]
ingleichen		[]
anno		[]
1675		[]
dominica		[]
exaudi		[]
von		[]
ihrer		[]
excellenz		[]
herrn		[]
m		[]
pertschen		[]
wohlmeritirten		[]
special		[]
sup		[]
der		[]
auch		[]
damals		[]
die		[]
predigt		[]
gethan		[]
installiret		[]
worden		[]
gleichwie		[]
nun		[]
alle		[]
löbliche		[]
nachfolger		[]
des		[]
ersten		[]
evangelischen		[]
predigers		[]
allhier		[]
dahin		[]
getrachtet		[]
mit		[]
sonderbahrem		[]
eyfer		[]
des		[]
satans		[]
reich		[]
zu		[]
vermindern		[]
hergegen		[]
christi		[]
reich		[]
zu		[]
vermehren		[]
und		[]
ihre		[]
anvertraute		[]
gemeine		[]
nützlich		[]
in		[]
der		[]
lehr		[]
und		[]
christlichem		[]
leben		[]
zu		[]
erbauen		[]
als		[]
hat		[]
auch		[]
dahin		[]
sich		[]
bearbeitet		[]
vor		[]
miterwehnter		[]
sel		[]
herr		[]
m		[]
laurentius		[]
schwab		[]
welcher		[]
insonderheit		[]
dem		[]
allerhöchsten		[]
gott		[]
zu		[]
ehren		[]
dem		[]
hiesigen		[]
tempel		[]
zum		[]
zierath		[]
der		[]
gantzen		[]
christlichen		[]
gemein		[]
aber		[]
zur		[]
auffmunterungs-andacht		[]
ein		[]
zierliches		[]
positiv		[]
oder		[]
orgelwercklein		[]
von		[]
seinen		[]
eigenen		[]
unkosten		[]
in		[]
die		[]
kirche		[]
anno		[]
1616		[]
wohlmeinend		[]
gestifftet		[]
der		[]
auch		[]
durch		[]
freundliches		[]
zusprechen		[]
so		[]
viel		[]
von		[]
einer		[]
pfarrgemein		[]
erhalten		[]
daß		[]
zur		[]
unterhaltung		[]
eines		[]
organistens		[]
sie		[]
was		[]
ehrliches		[]
legiret		[]
und		[]
so		[]
viel		[]
spendiret		[]
daß		[]
von		[]
den		[]
jährlichen		[]
zinsen		[]
einem		[]
schulmeister		[]
so		[]
die		[]
orgel		[]
mit		[]
versiehet		[]
ein		[]
ziemliches		[]
gereichet		[]
werden		[]
kan		[]
welches		[]
der		[]
belohner		[]
alles		[]
guten		[]
jhme		[]
im		[]
ewigen		[]
leben		[]
mit		[]
ewiger		[]
freude		[]
aus		[]
gnaden		[]
reichlichst		[]
belohnen		[]
wolle		[]
wann		[]
nun		[]
dieses		[]
wercklein		[]
gott		[]
zu		[]
ehren		[]
und		[]
dem		[]
sel		[]
herrn		[]
stiffter		[]
zum		[]
rühmlichen		[]
andencken		[]
biß		[]
anhero		[]
geschlagen		[]
worden		[]
von		[]
vielen		[]
eingepfarrten		[]
aber		[]
und		[]
vornehmlichen		[]
von		[]
denen		[]
hochgeehrten		[]
herrn		[]
inspectoribus		[]
ein		[]
etwas		[]
stärckers		[]
an		[]
die		[]
hand		[]
zu		[]
schaffen		[]
vor		[]
gut		[]
befunden		[]
worden		[]
weil		[]
allhier		[]
eine		[]
volckreiche		[]
gemeine		[]
und		[]
über		[]
dieses		[]
auch		[]
die		[]
kirche		[]
an		[]
öffentlicher		[]
landstrasse		[]
lieget		[]
als		[]
ist		[]
solches		[]
ins		[]
werck		[]
gerichtet		[]
und		[]
ein		[]
wohlklingendes		[]
werck		[]
von		[]
s		[]
t		[]
herrn		[]
matthia		[]
tretschern		[]
weitberühmten		[]
orgelmachern		[]
zu		[]
culmbach		[]
den		[]
4		[]
decembr		[]
am		[]
tage		[]
barbara		[]
dieses		[]
annoch		[]
lauffenden		[]
1679sten		[]
jahrs		[]
eben		[]
an		[]
diese		[]
stelle		[]
uff		[]
angebung		[]
der		[]
gotteshaus		[]
vorstehere		[]
gesetzet		[]
und		[]
an		[]
diesem		[]
h		[]
ersten		[]
christtag		[]
das		[]
erstemahl		[]
gerührt		[]
und		[]
eingeweihet		[]
worden		[]
nicht		[]
zwar		[]
zu		[]
dem		[]
ende		[]
daß		[]
des		[]
sel		[]
herrn		[]
m		[]
schwabens		[]
wohlmeinende		[]
stifftung		[]
dadurch		[]
solte		[]
abgethan		[]
und		[]
aufgehaben		[]
seyn		[]
nein		[]
sondern		[]
daß		[]
dadurch		[]
gottes		[]
ehre		[]
und		[]
erstgedachten		[]
hn		[]
stiffters		[]
nachruhm		[]
und		[]
gedächtnüs		[]
weiters		[]
befördert		[]
und		[]
ausgebreitet		[]
werde		[]
massen		[]
wir		[]
in		[]
heiliger		[]
göttlicher		[]
schrifft		[]
viel		[]
schöne		[]
vermahnungen		[]
finden		[]
daß		[]
wir		[]
den		[]
allerhöchsten		[]
nicht		[]
nur		[]
mit		[]
unserer		[]
menschlichen		[]
stimme		[]
sondern		[]
auch		[]
mit		[]
orgeln		[]
und		[]
allerhand		[]
jnstrumentalmusiken		[]
loben		[]
und		[]
preisen		[]
sollen		[]
eben		[]
darzu		[]
vermahnet		[]
auch		[]
der		[]
mann		[]
gottes		[]
david		[]
in		[]
dem		[]
vorherverlesenen		[]
150	 bibel	['Ps_150']
psalm	 bibel	['Ps_150']
zu		[]
welchem		[]
wir		[]
uns		[]
in		[]
jesu		[]
namen		[]
ohne		[]
fernern		[]
umschweiff		[]
wenden		[]
und		[]
betrachten		[]
wollen		[]
du		[]
aber		[]
herr	 bibel	['Ps_38-22.23']
mein	 bibel	['Ps_38-22.23']
gott	 bibel	['Ps_38-22.23']
verlaß	 bibel	['Ps_38-22.23']
