word	types	reference
organolu-		[]
stria		[]
evangelico-stambachiana		[]
das		[]
ist		[]
stambachische		[]
orgeleinweyhung		[]
welche		[]
am		[]
xii		[]
sontag		[]
nach		[]
trinitatis		[]
in		[]
unserer		[]
pfarrkirchen		[]
vor		[]
mittag		[]
auff		[]
gut		[]
evangelisch		[]
angestellet		[]
und		[]
bey		[]
erklärung		[]
des		[]
ordentlichen		[]
evangelii		[]
einfeltig		[]
verrichtet		[]
anjetzo		[]
aber		[]
durch		[]
bitt		[]
und		[]
begehren		[]
etlicher		[]
gottliebenden		[]
zuhörer		[]
öffentlich		[]
zum		[]
druck		[]
übergeben		[]
von		[]
m		[]
johanne		[]
conrado		[]
sahern		[]
damaligen		[]
pfarrern		[]
zu		[]
stambach		[]
anjetzo		[]
aber		[]
beruffenen		[]
mitdienern		[]
der		[]
kirchen		[]
zu		[]
wonsiedel		[]
hof		[]
gedruckt		[]
bey		[]
maria		[]
mintzlin		[]
1660		[]
denen		[]
ehrnvesten		[]
und		[]
hochachtbarn		[]
vorsichtigund		[]
wol		[]
weisen		[]
auch		[]
mannhafften		[]
ehrsamen		[]
und		[]
weisen		[]
herrn		[]
johann		[]
prellen		[]
zur		[]
churund		[]
fürstlichen		[]
brandenburgischen		[]
vormundschaffts		[]
wohlverordnetem		[]
voigten		[]
herrn		[]
christoph		[]
weinl		[]
herrn		[]
johann		[]
walther		[]
herrn		[]
wolffgang		[]
sorgern		[]
herrn		[]
wolffgang		[]
cunrad		[]
burgemeistern		[]
zu		[]
stambach		[]
herrn		[]
johann		[]
pösneckern		[]
herrn		[]
johann		[]
gollern		[]
herrn		[]
johann		[]
otten		[]
herrn		[]
johann		[]
enderes		[]
cornets		[]
herrn		[]
johann		[]
günthern		[]
herrn		[]
johann		[]
wirth		[]
herrn		[]
johann		[]
hübnern		[]
herrn		[]
ullrich		[]
bechern		[]
herrn		[]
johann		[]
plödnern		[]
den		[]
jüngern		[]
herrn		[]
albrecht		[]
hübnern		[]
rahtsverwandten		[]
daselbsten		[]
meinen		[]
günstigen		[]
und		[]
geehrten		[]
herren		[]
gevattern		[]
schwägern		[]
guten		[]
freunden		[]
und		[]
liebwerthen		[]
pfarrkindern		[]
übergebe		[]
ich		[]
diese		[]
meine		[]
in		[]
einfalt		[]
gehaltene		[]
orgelpredigt		[]
als		[]
ein		[]
stetswährendes		[]
denckmal		[]
jhres		[]
bißhero		[]
hoffentlich		[]
treugewesenen		[]
seelsorgers		[]
nicht		[]
zweiffelnde		[]
wie		[]
es		[]
von		[]
mir		[]
gut		[]
gemeinet		[]
ist		[]
also		[]
werden		[]
sie		[]
solches		[]
auch		[]
nicht		[]
im		[]
bösen		[]
vermercken		[]
der		[]
große		[]
gott		[]
wolle		[]
seine		[]
väterliche		[]
hand		[]
in		[]
guten		[]
und		[]
milden		[]
seegen		[]
über		[]
sie		[]
sämbtlichen		[]
außgebreitet		[]
sein		[]
und		[]
dieß		[]
angetretene		[]
neue		[]
kirchenjahr		[]
wie		[]
auch		[]
viel		[]
folgende		[]
zu		[]
seinem		[]
heiligen		[]
ehren		[]
jhrer		[]
und		[]
der		[]
jhrigen		[]
zeitlichund		[]
ewiger		[]
ersprißlichkeit		[]
mit		[]
guten		[]
geist		[]
göttlicher		[]
gnade		[]
bestendiger		[]
gesundheit		[]
und		[]
gewünschter		[]
gedeyhligkeit		[]
zubringen		[]
lassen		[]
datum		[]
stambach		[]
den		[]
2		[]
decembris		[]
1660		[]
m		[]
johannes		[]
conradus		[]
saher		[]
das		[]
walt		[]
der		[]
oberste		[]
stiffter		[]
und		[]
sonderbare		[]
liebhaber		[]
aller		[]
wolklingenden		[]
orgeln		[]
und		[]
kirchinstrumenten		[]
christus		[]
jesus		[]
welcher		[]
auch		[]
unsern		[]
tempel		[]
mit		[]
dergleichen		[]
edlen		[]
kleinodt		[]
beseliget		[]
dadurch		[]
sein		[]
allerheiligster		[]
name		[]
desto		[]
lieblicher		[]
gerühmet		[]
und		[]
geehret		[]
unsere		[]
andacht		[]
aber		[]
desto		[]
eyferiger		[]
gemachet		[]
und		[]
vermehret		[]
werden		[]
möge		[]
biß		[]
wir		[]
einmahl		[]
allesambt		[]
in		[]
die		[]
schöne		[]
himmelscapellen		[]
kommen		[]
und		[]
gelangen		[]
da		[]
alle		[]
engel		[]
und		[]
außerwehlte		[]
zusammen		[]
stimmen		[]
und		[]
gott		[]
loben		[]
und		[]
preisen		[]
werden		[]
hochgelobet		[]
und		[]
hertzlich		[]
geliebet		[]
in		[]
alle		[]
ewigkeit		[]
amen		[]
einen		[]
wunderseltzamen		[]
befehl		[]
geliebte		[]
zuhörer		[]
bekam		[]
dort		[]
der		[]
treue		[]
mandatarius		[]
des		[]
grossen		[]
gottes		[]
im		[]
alten		[]
testament		[]
moses		[]
daß		[]
er		[]
weil		[]
ja		[]
das		[]
volck		[]
jsrael		[]
durstes		[]
sterben		[]
wolte		[]
hingehen		[]
und		[]
mit		[]
dem		[]
felsen		[]
reden		[]
solte		[]
alsbald		[]
würde		[]
sich		[]
derselbe		[]
auffthun		[]
und		[]
wassers		[]
genug		[]
fliessen		[]
und		[]
ergiesen		[]
lassen		[]
daß		[]
die		[]
gantze		[]
gemeine		[]
zu		[]
trincken		[]
hette		[]
wie		[]
davon		[]
weitleufftig		[]
zulesen		[]
num	 bibel	['Num_20-8']
20	 bibel	['Num_20-8']
v	 bibel	['Num_20-8']
