word	types	reference
das		[]
fröliche		[]
hallelujah		[]
auß		[]
dem		[]
cl	 bibel	['Ps_150']
psalm	 bibel	['Ps_150']
bey		[]
christlicher		[]
einweihung		[]
deß		[]
schönen		[]
neuerbaueten		[]
orgelwercks		[]
in		[]
der		[]
fürstlichen		[]
sächsisch		[]
magdeburgischen		[]
domkirchen		[]
zu		[]
halle		[]
den		[]
xviii		[]
octobris		[]
anno		[]
1667		[]
betrachtet		[]
von		[]
johanne		[]
oleario		[]
d		[]
fürstlich		[]
sächsisch		[]
magdeburgischen		[]
oberhoffprediger		[]
kirchenrath		[]
und		[]
general		[]
superintendenten		[]
gedruckt		[]
bey		[]
christoph		[]
salfelden		[]
dem		[]
hochwürdigsten		[]
durchlauchtigsten		[]
fürsten		[]
und		[]
herrn		[]
herrn		[]
augusto		[]
postulirten		[]
administratorn		[]
deß		[]
primat		[]
und		[]
ertzstiffts		[]
magdeburg		[]
hertzogen		[]
zu		[]
sachsen		[]
jülich		[]
cleve		[]
und		[]
berg		[]
landgrafen		[]
in		[]
thüringen		[]
marggrafen		[]
zu		[]
meissen		[]
oberund		[]
niederlaußnitz		[]
grafen		[]
zu		[]
der		[]
marck		[]
ravensberg		[]
und		[]
barby		[]
herrn		[]
zu		[]
ravenstein		[]
meinem		[]
gnädigsten		[]
fürsten		[]
und		[]
herrn		[]
wünsche		[]
ich		[]
von		[]
dem		[]
grundgütigen		[]
gott		[]
vater		[]
sohn		[]
und		[]
heiligem		[]
geist		[]
bey		[]
langem		[]
leben		[]
beständiger		[]
gesundheit		[]
und		[]
friedlichen		[]
regierung		[]
alles		[]
gesegnete		[]
fürstliche		[]
wolergehen		[]
damit		[]
jhre		[]
fürstliche		[]
durchlaucht		[]
sambt		[]
dero		[]
hohen		[]
fürstlichen		[]
hause		[]
nicht		[]
allein		[]
hier		[]
viel		[]
zeit		[]
und		[]
jahr		[]
die		[]
schönen		[]
gottesdienste		[]
deß		[]
herrn		[]
in		[]
dero		[]
mit		[]
großen		[]
kosten		[]
erneuerten		[]
reichlich		[]
begabten		[]
und		[]
herrlich		[]
gezierten		[]
gotteshause		[]
mit		[]
frölichem		[]
hertzen		[]
und		[]
munde		[]
anschauen		[]
und		[]
fortstellen		[]
sondern		[]
auch		[]
endlich		[]
nach		[]
glücklich		[]
erreichtem		[]
höchsten		[]
alter		[]
voll		[]
lebens		[]
reichthum		[]
und		[]
ehre		[]
1	 bibel	['1Chr_30']
chronic	 bibel	['1Chr_30']
30	 bibel	['1Chr_30']
zu		[]
der		[]
himmlischen		[]
music		[]
aller		[]
engel		[]
ertzengel		[]
und		[]
außerwehlten		[]
kinder		[]
gottes		[]
gelangen		[]
und		[]
mit		[]
david		[]
sagen		[]
mögen		[]
mein		[]
leib		[]
und		[]
seel		[]
freuet		[]
sich		[]
in		[]
dem		[]
herrn		[]
meinem		[]
gott		[]
bey		[]
welchem		[]
ist	 bibel	['Ps_16-11']
freude	 bibel	['Ps_16-11']
die	 bibel	['Ps_16-11']
fülle	 bibel	['Ps_16-11']
und	 bibel	['Ps_16-11']
liebliches	 bibel	['Ps_16-11']
wesen	 bibel	['Ps_16-11']
zu	 bibel	['Ps_16-11']
seiner	 bibel	['Ps_16-11']
rechten	 bibel	['Ps_16-11']
ewiglich	 bibel	['Ps_16-11']
welchen		[]
täglichen		[]
wunsch		[]
und		[]
gebet		[]
ich		[]
bey		[]
unterthäniger		[]
ubergebung		[]
dieser		[]
predigt		[]
hertzlich		[]
wiederhole		[]
jhrer		[]
fürstlichen		[]
durchlaucht		[]
unabläßiger		[]
getreuer		[]
vorbitter		[]
bey		[]
gott		[]
den		[]
18		[]
octobris		[]
1667		[]
johannes		[]
olearius		[]
d		[]
wann		[]
der		[]
heilige		[]
johannes		[]
einen		[]
schönen		[]
freudenblick		[]
thut		[]
in		[]
die		[]
herrligkeit		[]
deß		[]
ewigen		[]
lebens		[]
und		[]
uns		[]
davon		[]
kürtzlich		[]
bericht		[]
geben		[]
wil		[]
so		[]
fasset		[]
er		[]
die		[]
unaußsprechliche		[]
himmelsfreude		[]
verba		[]
ἄῤῥητα		[]
2	 bibel	['2Kor_12-4']
cor	 bibel	['2Kor_12-4']
12	 bibel	['2Kor_12-4']
4	 bibel	['2Kor_12-4']
mit		[]
einem		[]
eintzigen		[]
wort		[]
und		[]
spricht		[]
offenb	 bibel	['Offb_19-1.2.3.4.5']
19	 bibel	['Offb_19-1.2.3.4.5']
15	 bibel	['Offb_19-1.2.3.4.5']
es		[]
werde		[]
daselbst		[]
gehöret		[]
das		[]
immerwärende		[]
hallelujah		[]
weil		[]
denn		[]
wir		[]
auch		[]
sambt		[]
und		[]
sonders		[]
billich		[]
ein		[]
hertzliches		[]
verlangen		[]
noch		[]
diese		[]
stunde		[]
haben		[]
dermaleins		[]
ewig		[]
in		[]
unaufhörlicher		[]
freud		[]
und		[]
seligkeit		[]
solches		[]
anzuhören		[]
als		[]
seynd		[]
wir		[]
an		[]
dem		[]
heutigen		[]
freudentage		[]
im		[]
namen		[]
gottes		[]
versammlet		[]
hiervon		[]
fernere		[]
nachricht		[]
auß		[]
gottes		[]
wort		[]
zu		[]
seiner		[]
ehre		[]
und		[]
unser		[]
seeligen		[]
erbauung		[]
zu		[]
vernehmen		[]
wozu		[]
wir		[]
deßwegen		[]
den		[]
allerhöchsten		[]
und		[]
seine		[]
gnade		[]
hülffe		[]
und		[]
beystand		[]
deß		[]
heiligen		[]
geistes		[]
demüthig		[]
ersuchen		[]
wollen		[]
durch		[]
ein		[]
gläubiges		[]
und		[]
andächtiges		[]
vater	 bibel	['Mt_6-9']
unser	 bibel	['Mt_6-9']
hallelujah	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1.2.3.4.5.6']
den	 bibel	['Ps_150-1.2.3.4.5.6']
herrn	 bibel	['Ps_150-1.2.3.4.5.6']
in	 bibel	['Ps_150-1.2.3.4.5.6']
seinem	 bibel	['Ps_150-1.2.3.4.5.6']
heilgthum	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1.2.3.4.5.6']
jhn	 bibel	['Ps_150-1.2.3.4.5.6']
in	 bibel	['Ps_150-1.2.3.4.5.6']
der	 bibel	['Ps_150-1.2.3.4.5.6']
feste	 bibel	['Ps_150-1.2.3.4.5.6']
seiner	 bibel	['Ps_150-1.2.3.4.5.6']
macht	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1.2.3.4.5.6']
jhn	 bibel	['Ps_150-1.2.3.4.5.6']
in	 bibel	['Ps_150-1.2.3.4.5.6']
seinen	 bibel	['Ps_150-1.2.3.4.5.6']
thaten	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1.2.3.4.5.6']
jhn	 bibel	['Ps_150-1.2.3.4.5.6']
in	 bibel	['Ps_150-1.2.3.4.5.6']
seiner	 bibel	['Ps_150-1.2.3.4.5.6']
grossen	 bibel	['Ps_150-1.2.3.4.5.6']
herrligkeit	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1.2.3.4.5.6']
jhn	 bibel	['Ps_150-1.2.3.4.5.6']
mit	 bibel	['Ps_150-1.2.3.4.5.6']
posaunen	 bibel	['Ps_150-1.2.3.4.5.6']
lobet	 bibel	['Ps_150-1.2.3.4.5.6']
ihn	 bibel	['Ps_150-1.2.3.4.5.6']
