word	types	reference
musica		[]
ecclesiastica		[]
oder		[]
orgelpredigt		[]
von		[]
der		[]
music		[]
vnd		[]
gesang		[]
so		[]
in		[]
der		[]
kirchen		[]
zu		[]
lob		[]
gottes		[]
gebrauchet		[]
wird		[]
auß		[]
des		[]
57	 bibel	['Ps_57-8.9.10']
psal	 bibel	['Ps_57-8.9.10']
8	 bibel	['Ps_57-8.9.10']
9	 bibel	['Ps_57-8.9.10']
vnd	 bibel	['Ps_57-8.9.10']
10	 bibel	['Ps_57-8.9.10']
versickel	 bibel	['Ps_57-8.9.10']
bey		[]
lieferung		[]
der		[]
renoverten		[]
orgel		[]
in		[]
s		[]
jacobs		[]
kirchen		[]
zu		[]
alten		[]
stettin		[]
den		[]
2		[]
octobris		[]
dieses		[]
1628		[]
jahrs		[]
gehalten		[]
vnd		[]
auff		[]
begehren		[]
in		[]
druck		[]
gegeben		[]
durch		[]
christoph		[]
schultetum		[]
der		[]
h		[]
schrifft		[]
d		[]
vnd		[]
pastorem		[]
daselbst		[]
nebst		[]
angehengter		[]
kurtzer		[]
erzehlung		[]
des		[]
orgelbaws		[]
gedruckt		[]
zu		[]
alten		[]
stettin		[]
bey		[]
georg		[]
götzken		[]
denen		[]
ehrenvesten		[]
achtbarn		[]
wolweisen		[]
wolgelarten		[]
vnd		[]
vornehmen		[]
herren		[]
christiano		[]
hipman		[]
johanni		[]
kieselbach		[]
valentin		[]
turo		[]
rahtsverwandten		[]
joachimo		[]
rehberg		[]
jacobo		[]
freyberg		[]
scabinis		[]
vnd		[]
fürstl		[]
hoffgerichts		[]
advocaten		[]
samueli		[]
rochlitzen		[]
dem		[]
jüngeren		[]
vornehmen		[]
bürger		[]
vnd		[]
kauffman		[]
sämptlichen		[]
wolverordneten		[]
provisoribus		[]
der		[]
beyden		[]
stadtkirchen		[]
in		[]
alten		[]
stettin		[]
meinen		[]
großgünstigen		[]
herren		[]
gevatterm		[]
schwägern		[]
vnd		[]
werthen		[]
lieben		[]
freunden		[]
vbergibt		[]
diese		[]
predigt		[]
christoph		[]
schultetus		[]
d		[]
mein	 bibel	['Ps_57-8.9.10']
hertz	 bibel	['Ps_57-8.9.10']
ist	 bibel	['Ps_57-8.9.10']
bereit	 bibel	['Ps_57-8.9.10']
gott	 bibel	['Ps_57-8.9.10']
mein	 bibel	['Ps_57-8.9.10']
hertz	 bibel	['Ps_57-8.9.10']
ist	 bibel	['Ps_57-8.9.10']
bereit	 bibel	['Ps_57-8.9.10']
das	 bibel	['Ps_57-8.9.10']
ich	 bibel	['Ps_57-8.9.10']
singe	 bibel	['Ps_57-8.9.10']
vnd	 bibel	['Ps_57-8.9.10']
lobe	 bibel	['Ps_57-8.9.10']
wache	 bibel	['Ps_57-8.9.10']
auff	 bibel	['Ps_57-8.9.10']
meine	 bibel	['Ps_57-8.9.10']
ehre	 bibel	['Ps_57-8.9.10']
wache	 bibel	['Ps_57-8.9.10']
auff	 bibel	['Ps_57-8.9.10']
psalter	 bibel	['Ps_57-8.9.10']
vnnd	 bibel	['Ps_57-8.9.10']
harffe	 bibel	['Ps_57-8.9.10']
frühe	 bibel	['Ps_57-8.9.10']
wil	 bibel	['Ps_57-8.9.10']
ich	 bibel	['Ps_57-8.9.10']
auffwachen	 bibel	['Ps_57-8.9.10']
herr	 bibel	['Ps_57-8.9.10']
