word	types	reference
gott		[]
und		[]
gnug		[]
oder		[]
göttliche		[]
gutthätigkeit		[]
welche		[]
bey		[]
einweihung		[]
einer		[]
neuen		[]
orgel		[]
nach		[]
anleitung		[]
der		[]
worte		[]
davids		[]
aus		[]
psalm		[]
cl		[]
v		[]
ult		[]
alles	 bibel	['Ps_150-6']
was	 bibel	['Ps_150-6']
oden	 bibel	['Ps_150-6']
hat	 bibel	['Ps_150-6']
lobe	 bibel	['Ps_150-6']
den	 bibel	['Ps_150-6']
herren	 bibel	['Ps_150-6']
alleluja	 bibel	['Ps_150-6']
seiner		[]
untergebenen		[]
gemeine		[]
anno		[]
1678		[]
den		[]
25		[]
sept		[]
war		[]
mitwochs		[]
vor		[]
s		[]
michaelis		[]
in		[]
einer		[]
einweihungspredigt		[]
nach		[]
damahliger		[]
lehrart		[]
gewiesen		[]
und		[]
hernach		[]
auff		[]
ettlicher		[]
inständiges		[]
anhalten		[]
zum		[]
druck		[]
übergeben		[]
hat		[]
christoph		[]
friedrich		[]
bucher		[]
t		[]
t		[]
pfarrer		[]
zum		[]
frauenhayn		[]
mejssen		[]
gedruckt		[]
durch		[]
christoff		[]
günthern		[]
1681		[]
der		[]
hochwohledelgebohrnen		[]
frauen		[]
frauen		[]
agnes		[]
verwitweter		[]
pflügin		[]
und		[]
gebohrner		[]
von		[]
schönberg		[]
frauen		[]
auff		[]
frauenhayn		[]
etc		[]
der		[]
churfürstl		[]
sächß		[]
frau		[]
witwen		[]
hochbestalten		[]
hoffmeisterin		[]
etc		[]
wie		[]
auch		[]
der		[]
hochedelgebohrnen		[]
frauen		[]
frauen		[]
saren		[]
elisabethen		[]
verwitweter		[]
von		[]
milckau		[]
und		[]
gebohrner		[]
pflügin		[]
frauen		[]
auff		[]
mertzdorff		[]
etc		[]
und		[]
denn		[]
der		[]
hochedelgebohrnen		[]
frauen		[]
frauen		[]
marien		[]
magdalenen		[]
verwitweter		[]
von		[]
biesembro		[]
und		[]
gebohrner		[]
von		[]
schleinitz		[]
frauen		[]
auff		[]
schkassa		[]
etc		[]
meine		[]
höchstund		[]
hochzuehrende		[]
respective		[]
patronin		[]
und		[]
hochwertheste		[]
gönnerinne		[]
vor		[]
dero		[]
gantz		[]
verwunderlichem		[]
tugendglantze		[]
lege		[]
ich		[]
mit		[]
gegenwärtiger		[]
orgel		[]
einweihungspredigt		[]
mein		[]
deroselben		[]
zu		[]
demüthigstund		[]
gehorsamsten		[]
dienstergebenes		[]
gemüthe		[]
dar		[]
daß		[]
da		[]
bißanhero		[]
höchstbegierig		[]
gewesen		[]
ist		[]
jhnen		[]
allerseits		[]
und		[]
absonderlich		[]
jhr		[]
hochedle		[]
frau		[]
hoffmeisterin		[]
als		[]
meiner		[]
höchstzuehrenden		[]
collatricin		[]
vor		[]
so		[]
hohe		[]
und		[]
fast		[]
unzehliche		[]
wohlthaten		[]
den		[]
längstschuldigsten		[]
und		[]
gebührenden		[]
danck		[]
abzustatten		[]
viel		[]
tausend		[]
würdigers		[]
zwar		[]
hätten		[]
jhre		[]
weitstrahlende		[]
hochpreißbare		[]
tugenden		[]
erfordert		[]
alldieweilen		[]
aber		[]
dero		[]
höchstund		[]
hohe		[]
angebohrne		[]
leutseligkeiten		[]
gewohnet		[]
sind		[]
gleich		[]
dem		[]
edelsten		[]
himmelsgestirne		[]
auch		[]
geringe		[]
dinge		[]
jhres		[]
vortreflichen		[]
glantzes		[]
zu		[]
bewürdigen		[]
trage		[]
ich		[]
ümb		[]
destoweniger		[]
zweiffel		[]
sie		[]
werden		[]
allerseits		[]
meine		[]
in		[]
übergebung		[]
dieser		[]
geringen		[]
predigt		[]
gefasste		[]
grosse		[]
kühnheit		[]
höchstund		[]
hochgeneigt		[]
auszudeuten		[]
geruhen		[]
und		[]
mich		[]
in		[]
dero		[]
höchstund		[]
hochgeschätzten		[]
hulde		[]
und		[]
gewogenheit		[]
hinfüro		[]
ferner		[]
beharrlichst		[]
beybehalten		[]
seyn		[]
lassen		[]
jch		[]
werde		[]
nie		[]
auffhören		[]
vor		[]
meine		[]
alleredelste		[]
und		[]
hochwertheste		[]
wolthäterinne		[]
hertzliche		[]
seufftzer		[]
zu		[]
göttlicher		[]
majestät		[]
abzuschicken		[]
daß		[]
