word	types	reference
in		[]
nomine		[]
iesu		[]
christi		[]
encoenia		[]
hierorganica		[]
oder		[]
christliche		[]
orgelweyhe		[]
durch		[]
gottes		[]
wort		[]
und		[]
gebeth		[]
aus		[]
psalm	 bibel	['Ps_150-4']
150	 bibel	['Ps_150-4']
vers	 bibel	['Ps_150-4']
44	 bibel	['Ps_150-4']
bey		[]
erstmahligen		[]
solennen		[]
gebrauch		[]
des		[]
neuerbaueten		[]
kleineren		[]
orgelwercks		[]
in		[]
der		[]
oberpfarrkirchen		[]
zur		[]
lieben		[]
frauen		[]
zu		[]
hall		[]
am		[]
15		[]
februarij		[]
des		[]
1664		[]
jahres		[]
verrichtet		[]
und		[]
fürgezeiget		[]
von		[]
gottfrido		[]
oleario		[]
sacro		[]
sanctae		[]
theologiae		[]
doctore		[]
superintendente		[]
ad		[]
beatam		[]
virginem		[]
pastore		[]
&amp		[]
gymnasii		[]
inspectore		[]
daselbst		[]
hall		[]
in		[]
sachsen		[]
druckts		[]
christoph		[]
salfeld		[]
denen		[]
edlen		[]
wolehrenvesten		[]
großund		[]
vorachtbaren		[]
hoch		[]
und		[]
wohlgelahrten		[]
hoch		[]
und		[]
wohlweisen		[]
so		[]
wol		[]
herren		[]
rathmannen		[]
meistern		[]
der		[]
jnnungen		[]
und		[]
gemeinheiten		[]
der		[]
stadt		[]
halle		[]
als		[]
auch		[]
herren		[]
kirchvätern		[]
und		[]
achtmannen		[]
bey		[]
der		[]
oberpfarrkirchen		[]
zur		[]
lieben		[]
frauen		[]
alhier		[]
seinen		[]
hochgeehrten		[]
patronen		[]
und		[]
hochgeneigten		[]
gönnern		[]
mit		[]
hertzgründlichem		[]
wuntsch		[]
göttliches		[]
mildreichen		[]
segens		[]
auch		[]
väterlichen		[]
schutz		[]
und		[]
schirms		[]
sambt		[]
aller		[]
zeit-		[]
lichen		[]
und		[]
ewigen		[]
leibes		[]
und		[]
seelen		[]
wohlfarth		[]
übereignets		[]
gottfried		[]
olearius		[]
doctor		[]
das		[]
walte		[]
gott		[]
der		[]
unerschöpffliche		[]
brunqvell		[]
aller		[]
güte		[]
und		[]
gnade		[]
aller		[]
guten		[]
und		[]
voll		[]
kommenen		[]
gaben		[]
aller		[]
harmony		[]
und		[]
eintracht		[]
im		[]
himmel		[]
und		[]
auff		[]
erden		[]
der		[]
vater		[]
des		[]
liechts		[]
durch		[]
christum		[]
seinen		[]
eingebohrnen		[]
sohn		[]
in		[]
einigkeit		[]
des		[]
werthen		[]
heiligen		[]
geistes		[]
hochgelobet		[]
und		[]
hochgeliebt		[]
itzt		[]
und		[]
in		[]
ewigkeit		[]
amen		[]
andächtige		[]
im		[]
herrn		[]
jesu		[]
alle	 bibel	['1Tim_4-4.5']
creatur	 bibel	['1Tim_4-4.5']
gottes	 bibel	['1Tim_4-4.5']
ist	 bibel	['1Tim_4-4.5']
gut	 bibel	['1Tim_4-4.5']
und	 bibel	['1Tim_4-4.5']
nichts	 bibel	['1Tim_4-4.5']
verwerfflich	 bibel	['1Tim_4-4.5']
das	 bibel	['1Tim_4-4.5']
mit	 bibel	['1Tim_4-4.5']
dancksagung	 bibel	['1Tim_4-4.5']
empfangen	 bibel	['1Tim_4-4.5']
wird	 bibel	['1Tim_4-4.5']
denn	 bibel	['1Tim_4-4.5']
es	 bibel	['1Tim_4-4.5']
wird	 bibel	['1Tim_4-4.5']
geheiliget	 bibel	['1Tim_4-4.5']
durch	 bibel	['1Tim_4-4.5']
das	 bibel	['1Tim_4-4.5']
wort	 bibel	['1Tim_4-4.5']
gottes	 bibel	['1Tim_4-4.5']
und	 bibel	['1Tim_4-4.5']
gebet	 bibel	['1Tim_4-4.5']
schreibt		[]
der		[]
hocherleuchte		[]
heydenlehrer		[]
und		[]
apostel		[]
paulus		[]
in		[]
seinem		[]
1		[]
sendbrieff		[]
an		[]
den		[]
timotheum		[]
am		[]
4		[]
cap		[]
verstehet		[]
durch		[]
die		[]
creatur		[]
κτίσμα		[]
eigentlich		[]
gottes		[]
geschöpff		[]
als		[]
da		[]
ist		[]
die		[]
speise		[]
von		[]
gott		[]
aus		[]
der		[]
erden		[]
geschaffen		[]
welche		[]
wie		[]
alles		[]
was		[]
er		[]
gemacht		[]
sehr		[]
gut		[]
1	 bibel	['Gen_1']
b	 bibel	['Gen_1']
mos	 bibel	['Gen_1']
1	 bibel	['Gen_1']
und		[]
daher		[]
zur		[]
ungebühr		[]
von		[]
den		[]
verführerischen		[]
geistern		[]
verboten		[]
wird		[]
dieweil		[]
der		[]
apostel		[]
aber		[]
zu		[]
gleich		[]
auch		[]
gedacht		[]
des		[]
ehelichwerdens		[]
oder		[]
ehestandes		[]
so		[]
werden		[]
wir		[]
nicht		[]
irren		[]
wann		[]
wir		[]
mit		[]
herrn		[]
luthero		[]
und		[]
der		[]
christlichen		[]
kirchen		[]
in		[]
dem		[]
bekanten		[]
copulationgebeth		[]
den		[]
stand		[]
der		[]
ehe		[]
also		[]
auch		[]
der		[]
obrigkeit		[]
und		[]
predigamts		[]
gottes		[]
geschöpff		[]
ordnung		[]
und		[]
segen		[]
nennen		[]
dieweil		[]
sie		[]
allzumahl		[]
von		[]
gott		[]
ihren		[]
uhrsprung		[]
haben		[]
und		[]
eingesetzt		[]
sind		[]
ja		[]
weil		[]
die		[]
speise		[]
und		[]
andere		[]
dinge		[]
von		[]
gott		[]
geschaffen		[]
durch		[]
menschenhände		[]
auff		[]
allerley		[]
art		[]
und		[]
weise		[]
zubereitet		[]
werden		[]
und		[]
doch		[]
gottes		[]
geschöpffe		[]
bleiben		[]
so		[]
mögen		[]
wir		[]
auch		[]
dasjenige		[]
was		[]
aus		[]
gottes		[]
geschöpff		[]
holtz		[]
metall		[]
und		[]
anderen		[]
dingen		[]
durch		[]
des		[]
künstlers		[]
hand		[]
zubereitet		[]
wird		[]
gottes		[]
creatur		[]
und		[]
geschöpffe		[]
nennen		[]
und		[]
also		[]
auch		[]
ein		[]
künstlich		[]
zugerichtet		[]
erbauetes		[]
musicalisch		[]
instrument		[]
werckzeug		[]
oder		[]
orgelwerck		[]
welches		[]
gleichwie		[]
alle		[]
creatur		[]
gott		[]
zu		[]
ehren		[]
und		[]
zu		[]
fernem		[]
rechten		[]
brauch		[]
geheiliget		[]
wird		[]
nicht		[]
auff		[]
levitische		[]
ceremonialweise		[]
wie		[]
mose		[]
die		[]
auffgerichtete		[]
stifftshütten		[]
in		[]
der		[]
wüsten		[]
geweyhet		[]
2	 bibel	['Ex_40']
b	 bibel	['Ex_40']
m	 bibel	['Ex_40']
40	 bibel	['Ex_40']
daran		[]
wir		[]
im		[]
neuen		[]
testament		[]
nicht		[]
verbunden		[]
