word	types	reference
stolpenische		[]
ehrencrone		[]
das		[]
ist		[]
zwo		[]
christliche		[]
predigten		[]
deren		[]
eine		[]
bey		[]
einweihung		[]
der		[]
wieder		[]
aufgebaueten		[]
stadtkirchen		[]
daselbst		[]
am		[]
1		[]
augusti		[]
anno		[]
1649		[]
die		[]
andere		[]
aber		[]
bey		[]
einweihung		[]
der		[]
neuen		[]
orgel		[]
den		[]
22		[]
fe-		[]
bruarii		[]
war		[]
der		[]
sonntag		[]
sexagesimae		[]
anno		[]
1652		[]
jn		[]
volckreicher		[]
versamlung		[]
gehalten		[]
und		[]
auf		[]
inständiges		[]
begehren		[]
zum		[]
druck		[]
außgelassen		[]
worden		[]
durch		[]
gothofredum		[]
sigismundum		[]
peißkern		[]
der		[]
heiligen		[]
schrifft		[]
licentiatum		[]
pfarrern		[]
und		[]
superintendenten		[]
zu		[]
bischoffswerda		[]
dreßden		[]
jn		[]
wolffgang		[]
seyfferts		[]
druckerey		[]
anno		[]
1652		[]
vakat		[]
nvn		[]
hat		[]
der		[]
herr		[]
meine		[]
bitte		[]
gegeben		[]
die		[]
ich		[]
von		[]
ihn		[]
bath		[]
darumb		[]
gebe		[]
ich		[]
ihn		[]
den		[]
herrn		[]
wieder		[]
sein		[]
lebenlang		[]
weil		[]
er		[]
vom		[]
herrn		[]
erbethen		[]
ist		[]
also		[]
geliebte		[]
und		[]
andächtige		[]
in		[]
christo		[]
jesu		[]
unsern		[]
herrn		[]
saget		[]
die		[]
gottselige		[]
hanna		[]
als		[]
sie		[]
ihren		[]
jungen		[]
lieben		[]
samuel		[]
in		[]
die		[]
stifftshütten		[]
brachte		[]
und		[]
den		[]
priestern		[]
überantwortete		[]
daß		[]
er		[]
bey		[]
ihnen		[]
studiren		[]
und		[]
fürter		[]
die		[]
gantze		[]
zeit		[]
seines		[]
lebens		[]
gott		[]
dienen		[]
solte		[]
1	 bibel	['1Sam_1-27.28']
sam	 bibel	['1Sam_1-27.28']
1	 bibel	['1Sam_1-27.28']
v	 bibel	['1Sam_1-27.28']
27	 bibel	['1Sam_1-27.28']
28	 bibel	['1Sam_1-27.28']
erkante		[]
und		[]
bekante		[]
hiermit		[]
daß		[]
ihr		[]
sohn		[]
eine		[]
gabe		[]
gottes		[]
wäre		[]
und		[]
weil		[]
sie		[]
ihn		[]
hiebevor		[]
zu		[]
seinen		[]
dienste		[]
gelobet		[]
als		[]
gehet		[]
sie		[]
nun		[]
mit		[]
brandopffer		[]
in		[]
sein		[]
hauß		[]
und		[]
wil		[]
ihm		[]
ihre		[]
gelübde		[]
bezahlen		[]
wie		[]
sie		[]
ihre		[]
lippen		[]
hat		[]
aufgethan		[]
und		[]
ihr		[]
mund		[]
geredt		[]
hat		[]
in		[]
ihrer		[]
noth		[]
da		[]
sie		[]
mit		[]
vielen		[]
thränen		[]
seuffzete		[]
herr	 bibel	['1Sam_1-11']
zebaoth	 bibel	['1Sam_1-11']
wirstu	 bibel	['1Sam_1-11']
deiner	 bibel	['1Sam_1-11']
magd	 bibel	['1Sam_1-11']
elend	 bibel	['1Sam_1-11']
ansehen	 bibel	['1Sam_1-11']
und	 bibel	['1Sam_1-11']
an	 bibel	['1Sam_1-11']
mich	 bibel	['1Sam_1-11']
gedencken	 bibel	['1Sam_1-11']
und	 bibel	['1Sam_1-11']
deiner	 bibel	['1Sam_1-11']
magd	 bibel	['1Sam_1-11']
nicht	 bibel	['1Sam_1-11']
vergessen	 bibel	['1Sam_1-11']
und	 bibel	['1Sam_1-11']
wirst	 bibel	['1Sam_1-11']
deiner	 bibel	['1Sam_1-11']
magd	 bibel	['1Sam_1-11']
einen	 bibel	['1Sam_1-11']
sohn	 bibel	['1Sam_1-11']
geben	 bibel	['1Sam_1-11']
so	 bibel	['1Sam_1-11']
wil	 bibel	['1Sam_1-11']
ich	 bibel	['1Sam_1-11']
ihn	 bibel	['1Sam_1-11']
den	 bibel	['1Sam_1-11']
herrn	 bibel	['1Sam_1-11']
geben	 bibel	['1Sam_1-11']
sein	 bibel	['1Sam_1-11']
lebenlang	 bibel	['1Sam_1-11']
c		[]
1v		[]
11		[]
derhalben		[]
solch		[]
gelübde		[]
zuhalten		[]
so		[]
bringet		[]
sie		[]
ihn		[]
anietzo		[]
ins		[]
hauß		[]
des		[]
herrn		[]
auff		[]
daß		[]
er		[]
daselbst		[]
zum		[]
dienste		[]
gottes		[]
abgerichtet		[]
werden		[]
und		[]
nachmahls		[]
würdiglich		[]
ihn		[]
solchen		[]
leisten		[]
möchte		[]
nicht		[]
unbillich		[]
erinnere		[]
ich		[]
mich		[]
solcher		[]
geschicht		[]
zu		[]
diesem		[]
mahl		[]
bey		[]
dieser		[]
christlichen		[]
gemeine		[]
als		[]
die		[]
auch		[]
im		[]
hause		[]
gottes		[]
erscheinet		[]
ihm		[]
eine		[]
gabe		[]
so		[]
sie		[]
von		[]
